row_label_raw,row_label_full,Thu nhập từ hoạt động kinh doanh ngoại hối
"▪ Lãi từ kinh doanh ngoại tệ giao ngay▪ Lãi từ kinh doanh vàng▪ Lãi từ các công cụ tài chính phải sinh tiền tệ▪ Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","▪ Lãi từ kinh doanh ngoại tệ giao ngay▪ Lãi từ kinh doanh vàng▪ Lãi từ các công cụ tài chính phải sinh tiền tệ▪ Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","▪ Lãi từ kinh doanh ngoại tệ giao ngay▪ Lãi từ kinh doanh vàng▪ Lãi từ các công cụ tài chính phải sinh tiền tệ▪ Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính"
"Chi phí hoạt động kinh doanh ngoại hối▪ Lỗ từ kinh doanh ngoại tệ giao ngay▪ Lỗ từ kinh doanh vàng▪ Lỗ từ các công cụ tài chính phải sinh tiền tệ▪ Lỗ đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Chi phí hoạt động kinh doanh ngoại hối▪ Lỗ từ kinh doanh ngoại tệ giao ngay▪ Lỗ từ kinh doanh vàng▪ Lỗ từ các công cụ tài chính phải sinh tiền tệ▪ Lỗ đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Chi phí hoạt động kinh doanh ngoại hối▪ Lỗ từ kinh doanh ngoại tệ giao ngay▪ Lỗ từ kinh doanh vàng▪ Lỗ từ các công cụ tài chính phải sinh tiền tệ▪ Lỗ đánh giá lại ngoại tệ, vàng và các công cụ tài chính"
