row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác – gộp Triệu VND,Chứng khoán kinh doanh và đầu tư – gộp Triệu VND,Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,Cho vay khách hàng – gộp Triệu VND,Hoạt động mua nợ – gộp Triệu VND,"Góp vốn, đầu tư dài hạn – gộp Triệu VND",Các khoản nợ NHNNVN Triệu VND,Tiền gửi và vay TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Vốn tài trợ nhận ủy thác Triệu VND,Phát hành giấy tờ có giá Triệu VND,Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác – gộp Triệu VND,numeric__Chứng khoán kinh doanh và đầu tư – gộp Triệu VND,numeric__Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,numeric__Cho vay khách hàng – gộp Triệu VND,numeric__Hoạt động mua nợ – gộp Triệu VND,"numeric__Góp vốn, đầu tư dài hạn – gộp Triệu VND",numeric__Các khoản nợ NHNNVN Triệu VND,numeric__Tiền gửi và vay TCTD khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Vốn tài trợ nhận ủy thác Triệu VND,numeric__Phát hành giấy tờ có giá Triệu VND,numeric__Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND
Trong nước,Trong nước,Trong nước,5.612.208,75.336.824,6.423.674,218.290.369,648.763,320.934,231.484,10.512.240,315.599.285,-,5.601.386,27.825.868,5612208.0,75336824.0,6423674.0,218290369.0,648763.0,320934.0,231484.0,10512240.0,315599285.0,,5601386.0,27825868.0
Nước ngoài,Nước ngoài,Nước ngoài,1.761.164,561,429.401,4.656.261,-,-,-,2.136.766,4.260.302,90.975,-,2.685.795,1761164.0,561.0,429401.0,4656261.0,,,,2136766.0,4260302.0,90975.0,,2685795.0
,,,7.373.372,75.337.385,6.853.075,222.946.630,648.763,320.934,231.484,12.649.006,319.859.587,90.975,5.601.386,30.511.663,7373372.0,75337385.0,6853075.0,222946630.0,648763.0,320934.0,231484.0,12649006.0,319859587.0,90975.0,5601386.0,30511663.0
