row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,43.918.119,20.981.229,43918119.0,20981229.0
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",40.549.911,35.349.889,40549911.0,35349889.0
Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,37.071.273,39.273.974,37071273.0,39273974.0
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",29.459.684,24.881.601,29459684.0,24881601.0
"Bán buôn và bán lẻ, sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ, sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ, sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",26.246.366,23.638.515,26246366.0,23638515.0
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",22.948.817,24.409.019,22948817.0,24409019.0
Xây dựng,Xây dựng,Xây dựng,15.749.092,16.872.685,15749092.0,16872685.0
"Giáo dục, đào tạo","Giáo dục, đào tạo","Giáo dục, đào tạo",5.515.346,5.186.458,5515346.0,5186458.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,4.198.617,3.974.147,4198617.0,3974147.0
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",2.970.855,2.040.851,2970855.0,2040851.0
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",2.865.568,2.735.921,2865568.0,2735921.0
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,2.802.819,2.479.518,2802819.0,2479518.0
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,2.131.205,1.645.673,2131205.0,1645673.0
Khai khoáng,Khai khoáng,Khai khoáng,1.277.682,1.482.217,1277682.0,1482217.0
"Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bắt buộc","Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bắt buộc","Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bắt buộc",861.218,830.481,861218.0,830481.0
Nghệ thuật vui chơi và giải trí,Nghệ thuật vui chơi và giải trí,Nghệ thuật vui chơi và giải trí,389.026,388.512,389026.0,388512.0
Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,160.821,95.133,160821.0,95133.0
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,94.442,110.662,94442.0,110662.0
"Cung cấp nước, hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước, hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước, hoạt động quản lý và xử lý rác thải, nước thải",66.484,42.716,66484.0,42716.0
Hoạt động khác,Hoạt động khác,Hoạt động khác,17.345.408,16.527.429,17345408.0,16527429.0
,,,256.622.753,222.946.630,256622753.0,222946630.0
