row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
▪ Dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ thanh toán,▪ Dịch vụ thanh toán,973.027,799.748,973027.0,799748.0
▪ Dịch vụ hợp tác bảo hiểm,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ hợp tác bảo hiểm,▪ Dịch vụ hợp tác bảo hiểm,596.622,74.740,596622.0,74740.0
▪ Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ ngân quỹ,▪ Dịch vụ ngân quỹ,412.980,373.364,412980.0,373364.0
▪ Dịch vụ ủy thác và đại lý,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ ủy thác và đại lý,▪ Dịch vụ ủy thác và đại lý,407.363,963.399,407363.0,963399.0
▪ Hoạt động cho thuê kho,Thu nhập từ hoạt động dịch vụ > ▪ Hoạt động cho thuê kho,▪ Hoạt động cho thuê kho,190.577,198.323,190577.0,198323.0
▪ Dịch vụ chi trả kiểu hối,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ chi trả kiểu hối,▪ Dịch vụ chi trả kiểu hối,27.828,46.649,27828.0,46649.0
▪ Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ khác,▪ Dịch vụ khác,1.163.641,983.062,1163641.0,983062.0
,,,3.772.038,3.439.285,3772038.0,3439285.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
▪ Dịch vụ thanh toán,Chi phí hoạt động dịch vụ > ▪ Dịch vụ thanh toán,▪ Dịch vụ thanh toán,(670.695),(397.135),-670695.0,-397135.0
"▪ Cước phí bưu điện, mạng viễn thông","Chi phí hoạt động dịch vụ > ▪ Cước phí bưu điện, mạng viễn thông","▪ Cước phí bưu điện, mạng viễn thông",(246.422),(209.326),-246422.0,-209326.0
▪ Hoa hồng môi giới,Chi phí hoạt động dịch vụ > ▪ Hoa hồng môi giới,▪ Hoa hồng môi giới,(59.901),(68.609),-59901.0,-68609.0
▪ Dịch vụ ngân quỹ,Chi phí hoạt động dịch vụ > ▪ Dịch vụ ngân quỹ,▪ Dịch vụ ngân quỹ,(44.411),(37.883),-44411.0,-37883.0
▪ Chi phí khấu hao và hao mòn,Chi phí hoạt động dịch vụ > ▪ Chi phí khấu hao và hao mòn,▪ Chi phí khấu hao và hao mòn,(10.850),(32.632),-10850.0,-32632.0
▪ Dịch vụ khác,Chi phí hoạt động dịch vụ > ▪ Dịch vụ khác,▪ Dịch vụ khác,(57.615),(69.869),-57615.0,-69869.0
,,,(1.089.894),(815.454),-1089894.0,-815454.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,2.682.144,2.623.831,2682144.0,2623831.0
