row_label_raw,row_label_full,Loại tài sản bảo đảm,Tỷ lệ khấu trừ tối đa,numeric__Tỷ lệ khấu trừ tối đa
"(f) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giá,trừ các khoản quy định tại điểm (c), do tổ chức tín dụng có đăng ký niêm yết chứngkhoán trên Sở giao dịch chứng khoán phát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giá,trừ các khoản quy định tại điểm (c), do tổ chức tín dụng không có đăng ký niêmyết chứng khoán trên Sở giao dịch chứng khoán phát hành","(f) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giá,trừ các khoản quy định tại điểm (c), do tổ chức tín dụng có đăng ký niêm yết chứngkhoán trên Sở giao dịch chứng khoán phát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giá,trừ các khoản quy định tại điểm (c), do tổ chức tín dụng không có đăng ký niêmyết chứng khoán trên Sở giao dịch chứng khoán phát hành","(f) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giá,trừ các khoản quy định tại điểm (c), do tổ chức tín dụng có đăng ký niêm yết chứngkhoán trên Sở giao dịch chứng khoán phát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giá,trừ các khoản quy định tại điểm (c), do tổ chức tín dụng không có đăng ký niêmyết chứng khoán trên Sở giao dịch chứng khoán phát hành",50%30%,
"(g) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp có đăng ký niêm yết chứng khoán trên Sở giao dịch chứng khoánphát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp không có đăng ký niêm yết chứng khoán trên Sở giao dịch chứngkhoán phát hành","(g) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp có đăng ký niêm yết chứng khoán trên Sở giao dịch chứng khoánphát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp không có đăng ký niêm yết chứng khoán trên Sở giao dịch chứngkhoán phát hành","(g) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp có đăng ký niêm yết chứng khoán trên Sở giao dịch chứng khoánphát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp không có đăng ký niêm yết chứng khoán trên Sở giao dịch chứngkhoán phát hành",30%10%,
(h) Bất động sản,"(g) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp có đăng ký niêm yết chứng khoán trên Sở giao dịch chứng khoánphát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp không có đăng ký niêm yết chứng khoán trên Sở giao dịch chứngkhoán phát hành > (h) Bất động sản",(h) Bất động sản,50%,0.5
"(i) Vàng miếng không có giá niêm yết, vàng khác và các loại tài sản bảo đảm khác","(g) Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp có đăng ký niêm yết chứng khoán trên Sở giao dịch chứng khoánphát hành;Chứng khoán chưa được niêm yết trên Sở giao dịch chứng khoán, giấy tờ có giádo doanh nghiệp không có đăng ký niêm yết chứng khoán trên Sở giao dịch chứngkhoán phát hành > (i) Vàng miếng không có giá niêm yết, vàng khác và các loại tài sản bảo đảm khác","(i) Vàng miếng không có giá niêm yết, vàng khác và các loại tài sản bảo đảm khác",30%,0.3
