row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2021 triệu đồng,Năm 2020 triệu đồng,numeric__Thuyết minh,numeric__Năm 2021 triệu đồng,numeric__Năm 2020 triệu đồng
Những thay đổi về tài sản hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(101.475.118),(65.846.587),,-101475118.0,-65846587.0
(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,,(6.135.062),4.631.569,,-6135062.0,4631569.0
Tăng các khoản về kinh doanh chứng khoán,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(30.350.141),(14.562.939),,-30350141.0,-14562939.0
Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,,(247.473),(11.480),,-247473.0,-11480.0
Tăng các khoản cho vay khách hàng,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(57.288.702),(44.917.387),,-57288702.0,-44917387.0
"Tăng nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Tăng nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(2.303.400),(3.589.122),,-2303400.0,-3589122.0
Tăng khác về tài sản hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(5.150.340),(7.397.228),,-5150340.0,-7397228.0
Những thay đổi về nợ phải trả hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,87.810.732,69.033.393,,87810732.0,69033393.0
"Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng","Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng",,3.264.290,(1.759.553),,3264290.0,-1759553.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,74.725.151,39.519.653,,74725151.0,39519653.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,13.371.164,25.100.302,,13371164.0,25100302.0
"Tăng/(giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","Tăng/(giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",,34.148,(94.785),,34148.0,-94785.0
(Giảm)/tăng khác về công nợ hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/tăng khác về công nợ hoạt động,(Giảm)/tăng khác về công nợ hoạt động,,(3.165.255),6.496.190,,-3165255.0,6496190.0
Chi từ quỹ của tổ chức tín dụng,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ quỹ của tổ chức tín dụng,Chi từ quỹ của tổ chức tín dụng,26.1,(418.766),(228.414),261.0,-418766.0,-228414.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,4.163.542,15.866.771,,4163542.0,15866771.0
