row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2021 triệu đồng,Năm 2020 triệu đồng,numeric__Thuyết minh,numeric__Năm 2021 triệu đồng,numeric__Năm 2020 triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,,33.982.571,29.221.285,,33982571.0,29221285.0
Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,,(12.342.428),(12.591.440),,-12342428.0,-12591440.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,27,21.640.143,16.629.845,27.0,21640143.0,16629845.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,3.056.511,2.270.134,,3056511.0,2270134.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(1.156.554),(427.392),,-1156554.0,-427392.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,28,1.899.957,1.842.742,28.0,1899957.0,1842742.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,29,1.330.167,785.548,29.0,1330167.0,785548.0
Lãi thuần từ mua bán chứng khoán kinh doanh,Lãi thuần từ mua bán chứng khoán kinh doanh,Lãi thuần từ mua bán chứng khoán kinh doanh,30,22.864,-,30.0,22864.0,
Lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,Lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,Lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,31,1.500.823,861.200,31.0,1500823.0,861200.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,3.896.324,2.571.709,,3896324.0,2571709.0
Chi phí cho hoạt động khác,Chi phí cho hoạt động khác,Chi phí cho hoạt động khác,,(903.185),(1.115.239),,-903185.0,-1115239.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,32,2.993.139,1.456.470,32.0,2993139.0,1456470.0
"Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần",33,195.604,448.344,33.0,195604.0,448344.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,29.582.697,22.024.149,,29582697.0,22024149.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,34,(8.837.750),(7.832.418),34.0,-8837750.0,-7832418.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro,,20.744.947,14.191.731,,20744947.0,14191731.0
Chi phí dự phòng rủi ro,Chi phí dự phòng rủi ro,Chi phí dự phòng rủi ro,35,(6.346.863),(4.493.331),35.0,-6346863.0,-4493331.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,14.398.084,9.698.400,,14398084.0,9698400.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,36,(2.843.663),(1.858.053),36.0,-2843663.0,-1858053.0
Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,,(2.843.663),(1.858.053),,-2843663.0,-1858053.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,11.554.421,7.840.347,,11554421.0,7840347.0
