row_label_raw,row_label_full,col_0,31/12/2021%/năm,31/12/2020%/năm,numeric__31/12/2021%/năm,numeric__31/12/2020%/năm
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"1,30 – 2,70","0,10 – 2,00",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,15 – 0,40","0,10 – 1,20",,
Tiền vay các tổ chức tín dụng khác bằng VND,Tiền vay các tổ chức tín dụng khác bằng VND,Tiền vay các tổ chức tín dụng khác bằng VND,"1,25 – 2,15","1,00 – 3,00",,
Tiền vay các tổ chức tín dụng khác bằng ngoại tệ,Tiền vay các tổ chức tín dụng khác bằng ngoại tệ,Tiền vay các tổ chức tín dụng khác bằng ngoại tệ,"0,80 – 1,75","0,20 – 1,50",,
