row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,34.020.233.167,9.717.695.417,34020233167.0,9717695417.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.160.774.965,481.522.385,1160774965.0,481522385.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,,,,
Quỹ ứng hộ,Bảo hiểm thất nghiệp > Quỹ ứng hộ,Quỹ ứng hộ,418.533.926,620.533.926,418533926.0,620533926.0
Tạm ứng (số dư có 141),Bảo hiểm thất nghiệp > Tạm ứng (số dư có 141),Tạm ứng (số dư có 141),153.292.087,145.529.018,153292087.0,145529018.0
"Các khoản phải trả, phải nộp khác","Bảo hiểm thất nghiệp > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",32.287.632.189,8.470.110.088,32287632189.0,8470110088.0
Công ty France Emulsion tiền lợi nhuận hợp tác kinh doanh,Bảo hiểm thất nghiệp > Công ty France Emulsion tiền lợi nhuận hợp tác kinh doanh,Công ty France Emulsion tiền lợi nhuận hợp tác kinh doanh,1.606.087.366,1.650.429.936,1606087366.0,1650429936.0
Lãi huy động vốn CBCNV,Bảo hiểm thất nghiệp > Lãi huy động vốn CBCNV,Lãi huy động vốn CBCNV,985.261.120,943.746.484,985261120.0,943746484.0
Đối tượng khác,Bảo hiểm thất nghiệp > Đối tượng khác,Đối tượng khác,29.696.283.703,5.875.933.668,29696283703.0,5875933668.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",,,,
Cộng,"Nhận ký quỹ, ký cược dài hạn > Cộng",Cộng,34.020.233.167,9.717.695.417,34020233167.0,9717695417.0
