row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,9.706.806.018,2.682.715.879,9706806018.0,2682715879.0
Công ty TNHH Tư Vấn ĐT & XD AMICONS,Công ty TNHH Tư Vấn ĐT & XD AMICONS,Công ty TNHH Tư Vấn ĐT & XD AMICONS,180.000.000,180.000.000,180000000.0,180000000.0
Công ty cổ phần nhà thép tiền chế Chí Việt,Công ty cổ phần nhà thép tiền chế Chí Việt,Công ty cổ phần nhà thép tiền chế Chí Việt,673.571.100,673.571.100,673571100.0,673571100.0
Công ty CP Pacific Dinco,Công ty CP Pacific Dinco,Công ty CP Pacific Dinco,6.300.000,20.300.000,6300000.0,20300000.0
Công Ty Cổ Phần Tổ Chức Sự Kiện Và Du Lịch Gala Việt,Công Ty Cổ Phần Tổ Chức Sự Kiện Và Du Lịch Gala Việt,Công Ty Cổ Phần Tổ Chức Sự Kiện Và Du Lịch Gala Việt,,152.273.000,,152273000.0
Công ty CP XD & TM Si - Li - Cat,Công ty CP XD & TM Si - Li - Cat,Công ty CP XD & TM Si - Li - Cat,30.000.000,30.000.000,30000000.0,30000000.0
Công ty TNHH TM & XD Thịnh Quốc,Công ty TNHH TM & XD Thịnh Quốc,Công ty TNHH TM & XD Thịnh Quốc,181.774.313,181.774.313,181774313.0,181774313.0
Công ty TNHH thẩm định giá và đại lý thuế Việt Nam,Công ty TNHH thẩm định giá và đại lý thuế Việt Nam,Công ty TNHH thẩm định giá và đại lý thuế Việt Nam,,966.000.000,,966000000.0
Công ty TNHH MTV Đầu tư Sài Gòn,Công ty TNHH MTV Đầu tư Sài Gòn,Công ty TNHH MTV Đầu tư Sài Gòn,6.500.000.000,,6500000000.0,
Công ty TNHH MTV Minh Đạt,Công ty TNHH MTV Minh Đạt,Công ty TNHH MTV Minh Đạt,200.000.000,,200000000.0,
Công ty TNHH sơn dẻo nhiệt Synthetic,Công ty TNHH sơn dẻo nhiệt Synthetic,Công ty TNHH sơn dẻo nhiệt Synthetic,250.000.000,,250000000.0,
Đối tượng khác,Đối tượng khác,Đối tượng khác,1.685.160.605,478.797.466,1685160605.0,478797466.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
Cộng,b) Dài hạn > Cộng,Cộng,9.706.806.018,2.682.715.879,9706806018.0,2682715879.0
