row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,288.399.822.070,129.780.042.432,288399822070.0,129780042432.0
Công ty Cổ phần Tư vấn xây dựng A2Z,Công ty Cổ phần Tư vấn xây dựng A2Z,Công ty Cổ phần Tư vấn xây dựng A2Z,2.794.496.852,2.029.564.152,2794496852.0,2029564152.0
Công ty CP Đầu tư và xây dựng ICV Việt Nam,Công ty CP Đầu tư và xây dựng ICV Việt Nam,Công ty CP Đầu tư và xây dựng ICV Việt Nam,1.324.856.876,1.085.834.286,1324856876.0,1085834286.0
Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,3.399.652.533,3.399.652.533,3399652533.0,3399652533.0
Công ty Cổ phần Đầu tư Xây dựng Hải Thạch,Công ty Cổ phần Đầu tư Xây dựng Hải Thạch,Công ty Cổ phần Đầu tư Xây dựng Hải Thạch,,2.153.072.558,,2153072558.0
Công ty Cổ phần Cầu đường 19,Công ty Cổ phần Cầu đường 19,Công ty Cổ phần Cầu đường 19,4.059.173.165,4.059.173.165,4059173165.0,4059173165.0
Công ty cổ phần tư vấn xây dựng Hoàng Long,Công ty cổ phần tư vấn xây dựng Hoàng Long,Công ty cổ phần tư vấn xây dựng Hoàng Long,348.000.000,1.329.954.199,348000000.0,1329954199.0
Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,5.082.418.376,5.082.418.376,5082418376.0,5082418376.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,271.391.224.268,110.640.373.163,271391224268.0,110640373163.0
b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,,
Cộng,b) Dải hạn > Cộng,Cộng,288.399.822.070,129.780.042.432,288399822070.0,129780042432.0
