row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần Đầu tư Phát triển Thương mại Văn Phú,Công ty Cổ phần Đầu tư Phát triển Thương mại Văn Phú,Công ty Cổ phần Đầu tư Phát triển Thương mại Văn Phú,Công ty liên kết,Cổ tức được chia Cấn trừ công nợ,4.200.000.000 700.000.000,700.000.000 700.000.000,,,,
Công ty Cổ phần Đầu tư BOT Hà Nội- Bắc Giang,Công ty Cổ phần Đầu tư Phát triển Thương mại Văn Phú > Công ty Cổ phần Đầu tư BOT Hà Nội- Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội- Bắc Giang,Công ty liên kết đến ngày 24 tháng 12 năm 2025,Cổ tức được chia và nhận bằng tiền,41.850.000.000,-,,,41850000000.0,
Công ty TNHH Đầu tư phát triển đô thị Cần Thơ,Công ty TNHH Đầu tư phát triển đô thị Cần Thơ,Công ty TNHH Đầu tư phát triển đô thị Cần Thơ,Công ty liên kết,Chuyển tiền hợp tác đầu tưThu hồi tiền hợp tác đầu tưĐặt cọc góp vốn hợp tác đầu tưThu nhập khác từ hợp đồng hợp tác đầu tư,110.000.000.000 110.000.000.000 30.000.000.000 8.800.000.000,- - - - - -,,,,
Đỗ Thị Thanh Phương,Đỗ Thị Thanh Phương,Đỗ Thị Thanh Phương,Thành viên HĐQT kiểm Phó Tổng giám đốc,Thu tiền bán hàng Doanh thu bán hàng Bù trừ công nợ Trả trước tiền mua bất động sảnĐi vayLãi đi vay,15.796.253.200 14.378.304.595 7.040.000.000 1.841.262.500 -,- - - - - - 7.040.000.000 90.144.484,,,,
Phạm Việt Anh,Đỗ Thị Thanh Phương > Phạm Việt Anh,Phạm Việt Anh,Lãnh đạo chủ chốt của công ty con,Mua cổ phần và thanh toán cho mua cổ phần của Công ty Cổ phần Đầu tư Xây dựng New Tech,487.500.000.000,-,,,487500000000.0,
Tô Như Thắng,Tô Như Thắng,Tô Như Thắng,Phó Chủ tịch HĐQT/Phó TGD thường trực,Đi vayTrả nợ vayThu tiền bán hàng Doanh thu bán hàng Lãi đi vayTrả lãi vay,150.000.000.000 150.000.000.000 14.585.040.000 13.276.446.116 1.860.129.777 1.860.129.777,- - - - - - -,,,,
Triệu Hữu Đại,Tô Như Thắng > Triệu Hữu Đại,Triệu Hữu Đại,Phó Chủ tịch HĐQT/ Phó Chủ tịch UBKT,Doanh thu bán hàng,13.914.082.480,-,,,13914082480.0,
Lâm Hoàng Đăng,Lâm Hoàng Đăng,Lâm Hoàng Đăng,Phó Tổng Giám đốc,Trả trước tiền mua bất động sảnĐi vayLãi vay phải trả Cho thuê tài sản,12.578.825.000 4.492.437.500 171.328.028 69.300.000,- - - - -,,,,
Vũ Thanh Tuấn,Vũ Thanh Tuấn,Vũ Thanh Tuấn,Phó Tổng Giám đốc,Thu tiền bán hàng Doanh thu bán hàng,30.000.000.000 28.147.103.782,- - -,,,,
