row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,76.078.243.104,55.576.123.949,76078243104.0,55576123949.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(2.569.909.991),(19.519.145.768),-2569909991.0,-19519145768.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,73.508.333.113,36.056.978.181,73508333113.0,36056978181.0
