row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2023,Năm 2022,numeric__Thuyết minh,numeric__Năm 2023,numeric__Năm 2022
1 Thu nhập lài và các khoan thu nhập tương tự,1 Thu nhập lài và các khoan thu nhập tương tự,1 Thu nhập lài và các khoan thu nhập tương tự,VI.16,6.433.619,4 763 294,,6433619.0,
2 Chụ phí lài và các chỉ phí tương tự,2 Chụ phí lài và các chỉ phí tương tự,2 Chụ phí lài và các chỉ phí tương tự,VI.17,5.976.390,3 831 517,,5976390.0,
1. Thu nhập lãi thuần,1. Thu nhập lãi thuần,1. Thu nhập lãi thuần,,457.229,931 777,,457229.0,
3 Thu nhập từ hoạt động dịch vụ,3 Thu nhập từ hoạt động dịch vụ,3 Thu nhập từ hoạt động dịch vụ,,102.350,275 030,,102350.0,
4 Chụ phí hoạt động dịch vụ,4 Chụ phí hoạt động dịch vụ,4 Chụ phí hoạt động dịch vụ,,68.832,142 188,,68832.0,
II. 1 àu/lỗ thuần từ hoạt động dịch vụ,II. 1 àu/lỗ thuần từ hoạt động dịch vụ,II. 1 àu/lỗ thuần từ hoạt động dịch vụ,VI.18,33.518,132.842,,33518.0,132842.0
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,VI.19,202.454,83.813,,202454.0,83813.0
IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,,-,-,,,
V. Lãi/lỗ thuần từ mua bán elung khoán đầu tu,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > V. Lãi/lỗ thuần từ mua bán elung khoán đầu tu,V. Lãi/lỗ thuần từ mua bán elung khoán đầu tu,VI.20,160.484,166.748,,160484.0,166748.0
5 Thu nhập từ hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > 5 Thu nhập từ hoạt động khác,5 Thu nhập từ hoạt động khác,,82.286,59 238,,82286.0,
6 Chụ phí hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > 6 Chụ phí hoạt động khác,6 Chụ phí hoạt động khác,,216.819,37 424,,216819.0,
VI. Lãi/lỗ thuần từ hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > VI. Lãi/lỗ thuần từ hoạt động khác,VI. Lãi/lỗ thuần từ hoạt động khác,VI.21,(134.533),21.814,,-134533.0,21814.0
"VII. Thu nhập từ góp vốn, mua cổ phần","VII. Thu nhập từ góp vốn, mua cổ phần","VII. Thu nhập từ góp vốn, mua cổ phần",,-,-,,,
VIII. Chỉ phí hoạt động,"VII. Thu nhập từ góp vốn, mua cổ phần > VIII. Chỉ phí hoạt động",VIII. Chỉ phí hoạt động,VI.22,1.238.721,1.027.681,,1238721.0,1027681.0
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chỉ phí dư phòng rủi ro tín dụng,"VII. Thu nhập từ góp vốn, mua cổ phần > IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chỉ phí dư phòng rủi ro tín dụng",IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chỉ phí dư phòng rủi ro tín dụng,,(519.569),309.313,,-519569.0,309313.0
X 1 Chỉ phí du phòng rủi ro tín dụng,"VII. Thu nhập từ góp vốn, mua cổ phần > X 1 Chỉ phí du phòng rủi ro tín dụng",X 1 Chỉ phí du phòng rủi ro tín dụng,,146.950,268.075,,146950.0,268075.0
X 2 Các khoan xử lý theo phương án cơ cấu lại NH,"VII. Thu nhập từ góp vốn, mua cổ phần > X 2 Các khoan xử lý theo phương án cơ cấu lại NH",X 2 Các khoan xử lý theo phương án cơ cấu lại NH,,-,40.000,,,40000.0
XI. Tổng lợi nhuận trước thuế,"VII. Thu nhập từ góp vốn, mua cổ phần > XI. Tổng lợi nhuận trước thuế",XI. Tổng lợi nhuận trước thuế,,(666.519),1.238,,-666519.0,1238.0
7 Chỉ phí thuế TNDN hiện hành,"VII. Thu nhập từ góp vốn, mua cổ phần > 7 Chỉ phí thuế TNDN hiện hành",7 Chỉ phí thuế TNDN hiện hành,,3.037,1.230,,3037.0,1230.0
8 Chỉ phí thuế TNDN hoãn lại,8 Chỉ phí thuế TNDN hoãn lại,8 Chỉ phí thuế TNDN hoãn lại,,-,-,,,
XII. Chỉ phí thuế Thu nhập doanh nghiệp,8 Chỉ phí thuế TNDN hoãn lại > XII. Chỉ phí thuế Thu nhập doanh nghiệp,XII. Chỉ phí thuế Thu nhập doanh nghiệp,VI.23,3.037,1.230,,3037.0,1230.0
XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,8 Chỉ phí thuế TNDN hoãn lại > XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,,(669.556),8,,-669556.0,8.0
XIV. Lợi ích của cổ đông không kiểm soát,XIV. Lợi ích của cổ đông không kiểm soát,XIV. Lợi ích của cổ đông không kiểm soát,,-,-,,,
XV. Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),XIV. Lợi ích của cổ đông không kiểm soát > XV. Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),XV. Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),VI.15.2,(1.202),"0,02",,-1202.0,0.02
