row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2023,Năm 2022,numeric__Thuyết minh,numeric__Năm 2023,numeric__Năm 2022
LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINII DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINII DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINII DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINII DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINII DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINII DOANH,,,
01 Thu nhập lãi và các khoản thu nhập tương tự nhân dược,01 Thu nhập lãi và các khoản thu nhập tương tự nhân dược,01 Thu nhập lãi và các khoản thu nhập tương tự nhân dược,,4 379 491,5 228 334,,,
02 Chỉ phí lãi và các khoản chỉ phí tương tư đã trả,02 Chỉ phí lãi và các khoản chỉ phí tương tư đã trả,02 Chỉ phí lãi và các khoản chỉ phí tương tư đã trả,,(5.803 178),(3.858 637),,,
03 Thu nhập từ hoạt động dịch vụ nhân dược,03 Thu nhập từ hoạt động dịch vụ nhân dược,03 Thu nhập từ hoạt động dịch vụ nhân dược,,33 728,132 842,,,
"04 Chênh lệch số tiền thực thu/ thục chỉ từ hoạt đông kinh doanh (ngoại tê, vàng bạc, chứng khoán)","03 Thu nhập từ hoạt động dịch vụ nhân dược > 04 Chênh lệch số tiền thực thu/ thục chỉ từ hoạt đông kinh doanh (ngoại tê, vàng bạc, chứng khoán)","04 Chênh lệch số tiền thực thu/ thục chỉ từ hoạt đông kinh doanh (ngoại tê, vàng bạc, chứng khoán)",,362.938,250 561,,362938.0,
05 Thu nhập khác,05 Thu nhập khác,05 Thu nhập khác,,(24 558),35 742,,,
"06 Tiền thu các khoản nợ đã dược xử lý xoá, bù đắp bằng nguồn rủi ro","05 Thu nhập khác > 06 Tiền thu các khoản nợ đã dược xử lý xoá, bù đắp bằng nguồn rủi ro","06 Tiền thu các khoản nợ đã dược xử lý xoá, bù đắp bằng nguồn rủi ro",,239,9 080,,239.0,
"07 Tiền chỉ trà cho nhân viên và hoạt động quản lý, công vu","05 Thu nhập khác > 07 Tiền chỉ trà cho nhân viên và hoạt động quản lý, công vu","07 Tiền chỉ trà cho nhân viên và hoạt động quản lý, công vu",,(880.281),(1 012.121),,-880281.0,
08 Tiền thuế thu nhập thực nộp trong năm,05 Thu nhập khác > 08 Tiền thuế thu nhập thực nộp trong năm,08 Tiền thuế thu nhập thực nộp trong năm,,(3.907),(1.691),,-3907.0,-1691.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,05 Thu nhập khác > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,(1.935.528),784.110,,-1935528.0,784110.0
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
09 (Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,09 (Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,09 (Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,,-,136 554,,,
10 (Tăng)/Giảm các khoản về kinh doanh chứng khoán,10 (Tăng)/Giảm các khoản về kinh doanh chứng khoán,10 (Tăng)/Giảm các khoản về kinh doanh chứng khoán,,(1.505 558),(1 370 201),,,
11. (Tăng)/Giảm các công cu tài chính phải sinh và các tài sản tài chính khác,10 (Tăng)/Giảm các khoản về kinh doanh chứng khoán > 11. (Tăng)/Giảm các công cu tài chính phải sinh và các tài sản tài chính khác,11. (Tăng)/Giảm các công cu tài chính phải sinh và các tài sản tài chính khác,,223.373,(223 373),,223373.0,
12 (Tăng)/Giảm các khoản cho vay khách hàng,12 (Tăng)/Giảm các khoản cho vay khách hàng,12 (Tăng)/Giảm các khoản cho vay khách hàng,,(7.621 986),(6 107 254),,,
"13 (Tăng)/Giảm nguồn dự phòng để xử lý rủi ro, xử lý bù đắp tổn thất các khoản","12 (Tăng)/Giảm các khoản cho vay khách hàng > 13 (Tăng)/Giảm nguồn dự phòng để xử lý rủi ro, xử lý bù đắp tổn thất các khoản","13 (Tăng)/Giảm nguồn dự phòng để xử lý rủi ro, xử lý bù đắp tổn thất các khoản",,(192.553),(28),,-192553.0,-28.0
14 (Tăng)/Giảm khác về tài sản hoạt đông,12 (Tăng)/Giảm các khoản cho vay khách hàng > 14 (Tăng)/Giảm khác về tài sản hoạt đông,14 (Tăng)/Giảm khác về tài sản hoạt đông,,(445.347),1.271 952,,-445347.0,
