row_label_raw,row_label_full,9.1 Chi phí xây dựng cơ bản dở dang,31/12/2023,01/01/2023,numeric__31/12/2023,numeric__01/01/2023
- Mua sắm TSCĐ khác,- Mua sắm TSCĐ khác,- Mua sắm TSCĐ khác,7.527,19.328,7527.0,19328.0
Cộng,Cộng,Cộng,7.527,19.328,7527.0,19328.0
9.2 Các khoản phải thu,9.2 Các khoản phải thu,9.2 Các khoản phải thu,31/12/2023,01/01/2023,,
- Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,2 727.294,2 580.844,,
- Các khoản phải thu bên ngoài,- Các khoản phải thu nội bộ > - Các khoản phải thu bên ngoài,- Các khoản phải thu bên ngoài,7.867.168,8.046 350,7867168.0,
Phải thu từ hoạt động bán nợ (ii),- Các khoản phải thu nội bộ > Phải thu từ hoạt động bán nợ (ii),Phải thu từ hoạt động bán nợ (ii),6 888.776,6.836.615,,6836615.0
Phải thu các khoản ký quỹ,- Các khoản phải thu nội bộ > Phải thu các khoản ký quỹ,Phải thu các khoản ký quỹ,16.537,8.015,16537.0,8015.0
Các khoản phải thu bên ngoài khác,- Các khoản phải thu nội bộ > Các khoản phải thu bên ngoài khác,Các khoản phải thu bên ngoài khác,961.855,1.201 720,961855.0,
Cộng,- Các khoản phải thu nội bộ > Cộng,Cộng,10.594.462,10.627.194,10594462.0,10627194.0
