row_label_raw,row_label_full,Các khoản đầu tư dài han khác,719.600,719.600_1,numeric__719.600,numeric__719.600_1
Dư phòng giảm giá đầu tư dài han,Dư phòng giảm giá đầu tư dài han,Dư phòng giảm giá đầu tư dài han,(64.918),(64.918),-64918.0,-64918.0
Tổng cộng,Tổng cộng,Tổng cộng,654.682,654.682,654682.0,654682.0
