row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
"Doanh thu bán vàng, bạc và đồ trang sức","Doanh thu > Doanh thu bán vàng, bạc và đồ trang sức","Doanh thu bán vàng, bạc và đồ trang sức",19.608.294.312.644,17.487.379.140.948,19608294312644.0,17487379140948.0
Doanh thu bán phụ kiện,Doanh thu > Doanh thu bán phụ kiện,Doanh thu bán phụ kiện,79.149.769.974,153.937.831.108,79149769974.0,153937831108.0
Doanh thu dịch vụ,Doanh thu > Doanh thu dịch vụ,Doanh thu dịch vụ,48.202.054.632,40.596.054.121,48202054632.0,40596054121.0
,,,19.735.646.137.250,17.681.913.026.177,19735646137250.0,17681913026177.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(188.580.972.416),(171.123.340.972),-188580972416.0,-171123340972.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(6.800.000),(1.034.206),-6800000.0,-1034206.0
,,,(188.587.772.416),(171.124.375.178),-188587772416.0,-171124375178.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Các khoản giảm trừ > Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,19.547.058.364.834,17.510.788.650.999,19547058364834.0,17510788650999.0
