row_label_raw,row_label_full,col_0,Tại ngày1.1.2021VND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,(Cấn trừ)/phân loại lạitrong nămVND,Tại ngày31.12.2021VND,numeric__Tại ngày1.1.2021VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__(Cấn trừ)/phân loại lạitrong nămVND,numeric__Tại ngày31.12.2021VND
VAT,VAT,VAT,47.328.341.499,465.707.264.308,(399.771.568.908),(6.904.454.044),106.359.582.855,47328341499.0,465707264308.0,-399771568908.0,-6904454044.0,106359582855.0
BIT,BIT,BIT,154.678.620.526,259.673.455.974,(234.058.441.077),4.298.326.288,184.591.961.711,154678620526.0,259673455974.0,-234058441077.0,4298326288.0,184591961711.0
PIT,PIT,PIT,8.133.718.365,92.558.433.452,(87.279.477.457),-,13.412.674.360,8133718365.0,92558433452.0,-87279477457.0,,13412674360.0
Khác,Khác,Khác,4.569.630.533,2.073.002.614,(1.506.280.171),-,5.136.352.976,4569630533.0,2073002614.0,-1506280171.0,,5136352976.0
,,,214.710.310.923,820.012.156.348,(722.615.767.613),(2.606.127.756),309.500.571.902,214710310923.0,820012156348.0,-722615767613.0,-2606127756.0,309500571902.0
