row_label_raw,row_label_full,Chỉ tiêu > Thuế giá trị gia tăng,1/1/2023Triệu VND > 13.944,Phát sinh trong năm > Số phải nộpTriệu VND > 84.057,Phát sinh trong năm > Số đã nộpTriệu VND > 75.869,31/12/2023Triệu VND > 22.132,numeric__1/1/2023Triệu VND > 13.944,numeric__Phát sinh trong năm > Số phải nộpTriệu VND > 84.057,numeric__Phát sinh trong năm > Số đã nộpTriệu VND > 75.869,numeric__31/12/2023Triệu VND > 22.132
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,410.214,939.603,794.401,555.416,410214.0,939603.0,794401.0,555416.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,10.157,158.795,158.974,9.978,10157.0,158795.0,158974.0,9978.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,59.209,59.209,-,,59209.0,59209.0,
,,,434.315,1.241.664,1.088.453,587.526,434315.0,1241664.0,1088453.0,587526.0
