row_label_raw,row_label_full,col_0,31/12/2023Triệu VND,31/12/2022Triệu VND,numeric__31/12/2023Triệu VND,numeric__31/12/2022Triệu VND
Công ty Cổ phần Thăng Long GTC,Công ty Cổ phần Thăng Long GTC,Công ty Cổ phần Thăng Long GTC,Công ty Cổ phần Thăng Long GTC,Công ty Cổ phần Thăng Long GTC,,
Tiền gửi không kỳ hạn tại SeABank,Công ty Cổ phần Thăng Long GTC > Tiền gửi không kỳ hạn tại SeABank,Tiền gửi không kỳ hạn tại SeABank,10.146,9.182,10146.0,9182.0
Tiền gửi có kỳ hạn tại SeABank,Công ty Cổ phần Thăng Long GTC > Tiền gửi có kỳ hạn tại SeABank,Tiền gửi có kỳ hạn tại SeABank,407.900,314.900,407900.0,314900.0
Công ty Cổ phần Tập đoàn BRG và các công ty con,Công ty Cổ phần Tập đoàn BRG và các công ty con,Công ty Cổ phần Tập đoàn BRG và các công ty con,Công ty Cổ phần Tập đoàn BRG và các công ty con,Công ty Cổ phần Tập đoàn BRG và các công ty con,,
Tiền gửi không kỳ hạn tại SeABank,Công ty Cổ phần Tập đoàn BRG và các công ty con > Tiền gửi không kỳ hạn tại SeABank,Tiền gửi không kỳ hạn tại SeABank,143.156,345.320,143156.0,345320.0
Tiền gửi có kỳ hạn tại SeABank,Công ty Cổ phần Tập đoàn BRG và các công ty con > Tiền gửi có kỳ hạn tại SeABank,Tiền gửi có kỳ hạn tại SeABank,731.524,268.094,731524.0,268094.0
Tiền vay tại SeABank,Công ty Cổ phần Tập đoàn BRG và các công ty con > Tiền vay tại SeABank,Tiền vay tại SeABank,-,302,,302.0
Bảo lãnh tại SeABank,Công ty Cổ phần Tập đoàn BRG và các công ty con > Bảo lãnh tại SeABank,Bảo lãnh tại SeABank,1.369,942.967,1369.0,942967.0
Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con,,
Tiền gửi không kỳ hạn tại SeABank,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con > Tiền gửi không kỳ hạn tại SeABank,Tiền gửi không kỳ hạn tại SeABank,107,11.518,107.0,11518.0
Tiền gửi có kỳ hạn tại SeABank,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con > Tiền gửi có kỳ hạn tại SeABank,Tiền gửi có kỳ hạn tại SeABank,2.623.173,1.470.631,2623173.0,1470631.0
Bảo lãnh tại SeABank,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam – CTCP và các công ty con > Bảo lãnh tại SeABank,Bảo lãnh tại SeABank,194,582,194.0,582.0
Công ty Cổ phần Cho thuê Máy bay Việt Nam,Công ty Cổ phần Cho thuê Máy bay Việt Nam,Công ty Cổ phần Cho thuê Máy bay Việt Nam,Công ty Cổ phần Cho thuê Máy bay Việt Nam,Công ty Cổ phần Cho thuê Máy bay Việt Nam,,
Tiền gửi không kỳ hạn tại SeABank,Công ty Cổ phần Cho thuê Máy bay Việt Nam > Tiền gửi không kỳ hạn tại SeABank,Tiền gửi không kỳ hạn tại SeABank,7,7,7.0,7.0
Tiền gửi có kỳ hạn tại SeABank,Công ty Cổ phần Cho thuê Máy bay Việt Nam > Tiền gửi có kỳ hạn tại SeABank,Tiền gửi có kỳ hạn tại SeABank,366.500,149.951,366500.0,149951.0
Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội,,
Tiền gửi không kỳ hạn tại SeABank,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội > Tiền gửi không kỳ hạn tại SeABank,Tiền gửi không kỳ hạn tại SeABank,396.627,84.865,396627.0,84865.0
Tiền gửi có kỳ hạn tại SeABank,Công ty Cổ phần Đầu tư Phát triển Thành phố Thông minh Bắc Hà Nội > Tiền gửi có kỳ hạn tại SeABank,Tiền gửi có kỳ hạn tại SeABank,12.530.000,2.350.000,12530000.0,2350000.0
