row_label_raw,row_label_full,col_0,31/12/2023,31/12/2022,numeric__31/12/2023,numeric__31/12/2022
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"0,70% - 4,50%","2,85% - 8,80%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"5,30% - 5,40%","4,30% - 4,75%",,
Tiền vay bằng VND,Tiền vay bằng VND,Tiền vay bằng VND,"3,28% - 9,34%","3,51% - 10,63%",,
Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,"0,57% - 8,64%","1,00% - 7,86%",,
