row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay của khách hàng và các TCTD Triệu VND,Tổng tiền gửi của khách hàng và các TCTD Triệu VND,Các cam kết tín dụng Triệu VND,Các công cụ tài chính phải sinh và các khoản nợ tài chính khác (thuần) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,numeric__Tổng dư nợ cho vay của khách hàng và các TCTD Triệu VND,numeric__Tổng tiền gửi của khách hàng và các TCTD Triệu VND,numeric__Các cam kết tín dụng Triệu VND,numeric__Các công cụ tài chính phải sinh và các khoản nợ tài chính khác (thuần) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán Triệu VND
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,182.311.291 331.152,191.850.365 36.440,11.814.794 -,107.131 -,22.739.239 -,,,,,
Trong nước Nước ngoài,Trong nước Nước ngoài > Trong nước Nước ngoài,Trong nước Nước ngoài,182.642.443,191.886.805,11.814.794,107.131,22.739.239,182642443.0,191886805.0,11814794.0,107131.0,22739239.0
