row_label_raw,row_label_full,Ban Tổng Giám đốc,Ông Lê Quốc Long > Ông Faussier Loic Michel Marc,Tổng Giám đốc (từ ngày 24/11/2023) > Quyền Tổng Giám đốc phụ trách điều hành (từ ngày 01/8/2023 đến ngày 23/11/2023) > Phó Tổng Giám đốc thường trực (đến ngày 31/7/2023) > Tổng Giám đốc (đến ngày 31/7/2023),numeric__Ông Lê Quốc Long > Ông Faussier Loic Michel Marc,numeric__Tổng Giám đốc (từ ngày 24/11/2023) > Quyền Tổng Giám đốc phụ trách điều hành (từ ngày 01/8/2023 đến ngày 23/11/2023) > Phó Tổng Giám đốc thường trực (đến ngày 31/7/2023) > Tổng Giám đốc (đến ngày 31/7/2023)
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Bà Nguyễn Thị Thu Hương,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Nguyễn Tuấn Cường,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Vũ Đình Khoán,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Bà Đăng Thu Trang,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Nguyễn Hồng Quang,Phó Tổng Giám đốc (từ ngày 23/2/2024),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Nguyễn Tuấn Anh,Phó Tổng Giám đốc (từ ngày 24/2/2024),,
