row_label_raw,row_label_full,col_0,31/12/2023Triệu VND,31/12/2022Triệu VND,numeric__31/12/2023Triệu VND,numeric__31/12/2022Triệu VND
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,15.467.735,13.712.535,15467735.0,13712535.0
Công ty Cổ phần có Vốn Nhà nước trên 50%,Công ty Cổ phần có Vốn Nhà nước trên 50%,Công ty Cổ phần có Vốn Nhà nước trên 50%,3.818.036,8.141.264,3818036.0,8141264.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,26.370.495,12.891.411,26370495.0,12891411.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,8.506.849,8.066.951,8506849.0,8066951.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,6.816,22.842,6816.0,22842.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,116.808,344.397,116808.0,344397.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,678.669,783.568,678669.0,783568.0
Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,37.010,129.949,37010.0,129949.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",89.077.488,70.742.334,89077488.0,70742334.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,760.100,712.020,760100.0,712020.0
,,,144.840.006,115.547.271,144840006.0,115547271.0
