row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,1,1.0
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,2 - 3,
BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT,4 - 6,
BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẤT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT > BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẤT,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẤT,7,7.0
BÁO CÁO LUÙ CHUYỀN TIỀN TỆ HỢP NHẤT,BÁO CÁO LUÙ CHUYỀN TIỀN TỆ HỢP NHẤT,BÁO CÁO LUÙ CHUYỀN TIỀN TỆ HỢP NHẤT,8 - 9,
THUYÊT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT,THUYÊT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT,THUYÊT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT,10 - 74,
