row_label_raw,row_label_full,Chỉ tiêu > Thuế giá trị gia tăng,1/1/2022Triệu VND > 21.357,Phát sinh trong năm > Số phải nộpTriệu VND > 123.297,Phát sinh trong năm > Số đã nộpTriệu VND > 130.710,31/12/2022Triệu VND > 13.944,numeric__1/1/2022Triệu VND > 21.357,numeric__Phát sinh trong năm > Số phải nộpTriệu VND > 123.297,numeric__Phát sinh trong năm > Số đã nộpTriệu VND > 130.710,numeric__31/12/2022Triệu VND > 13.944
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,272.094,1.016.058,877.938,410.214,272094.0,1016058.0,877938.0,410214.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,8.594,177.498,175.935,10.157,8594.0,177498.0,175935.0,10157.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,36.174,36.174,-,,36174.0,36174.0,
,,,302.045,1.353.027,1.220.757,434.315,302045.0,1353027.0,1220757.0,434315.0
