row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
Mua sắm,Mua sắm,Mua sắm,25.753.405.105,40.103.139.717,25753405105.0,40103139717.0
- Máy nông nghiệp,- Máy nông nghiệp,- Máy nông nghiệp,24.025.536.000,37.837.465.597,24025536000.0,37837465597.0
- Mua đất của hộ dân,- Mua đất của hộ dân,- Mua đất của hộ dân,1.727.869.105,2.265.674.120,1727869105.0,2265674120.0
Xây dựng cơ bản,Xây dựng cơ bản,Xây dựng cơ bản,2.020.936.589.863,2.230.541.901.468,2020936589863.0,2230541901468.0
- Dự án mở rộng Nhà máy Đường An Khê 18.000TMN,- Dự án mở rộng Nhà máy Đường An Khê 18.000TMN,- Dự án mở rộng Nhà máy Đường An Khê 18.000TMN,229.958.686.469,939.952.770.717,229958686469.0,939952770717.0
- Dự án cồn rượu cao cấp,- Dự án cồn rượu cao cấp,- Dự án cồn rượu cao cấp,-,10.530.885.503,,10530885503.0
- Mở rộng Nhà máy Sữa Tiên Sơn - Bắc Ninh,- Mở rộng Nhà máy Sữa Tiên Sơn - Bắc Ninh,- Mở rộng Nhà máy Sữa Tiên Sơn - Bắc Ninh,3.932.379.606,22.973.950.557,3932379606.0,22973950557.0
- Dự án Nhà máy điện sinh khối,- Dự án Nhà máy điện sinh khối,- Dự án Nhà máy điện sinh khối,1.743.899.803.385,1.212.978.503.511,1743899803385.0,1212978503511.0
- Dự án Nhà máy Sữa Bình Dương,- Dự án Nhà máy Sữa Bình Dương,- Dự án Nhà máy Sữa Bình Dương,-,39.908.359.560,,39908359560.0
- Dự án dây chuyển chai Pet,- Dự án dây chuyển chai Pet,- Dự án dây chuyển chai Pet,-,2.321.234.394,,2321234394.0
- Các công trình khác,- Các công trình khác,- Các công trình khác,43.145.720.403,1.876.197.226,43145720403.0,1876197226.0
Cộng,Cộng,Cộng,2.046.689.994.968,2.270.645.041.185,2046689994968.0,2270645041185.0
