row_label_raw,row_label_full,Số dư đầu năm > Tăng trong năm (trích lập quỹ) > Giảm trong năm,Năm 2017 > 14.807.331.120 > - > 5.758.238.033,Năm 2016 > 128.104.981.687 > - > 113.297.650.567,numeric__Năm 2017 > 14.807.331.120 > - > 5.758.238.033,numeric__Năm 2016 > 128.104.981.687 > - > 113.297.650.567
- Hoàn nhập trích quỹ,- Hoàn nhập trích quỹ,- Hoàn nhập trích quỹ,,90.000.000.000,,90000000000.0
- Đầu tư mua sắm tài sản có định,- Đầu tư mua sắm tài sản có định,- Đầu tư mua sắm tài sản có định,-,22.425.926.291,,22425926291.0
- Chi khác cho hoạt động khoa học và công nghệ,- Chi khác cho hoạt động khoa học và công nghệ,- Chi khác cho hoạt động khoa học và công nghệ,5.758.238.033,871.724.276,5758238033.0,871724276.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,9.049.093.087,14.807.331.120,9049093087.0,14807331120.0
