row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp năm nay,Năm 2017 > 2.160.803.845.889 > 1.064.384.595.081,Năm 2016 > 1.391.456.587.992 > 1.501.147.453.344,numeric__Năm 2017 > 2.160.803.845.889 > 1.064.384.595.081,numeric__Năm 2016 > 1.391.456.587.992 > 1.501.147.453.344
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,1.172.366.923.500,731.800.195.447,1172366923500.0,731800195447.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,928.553.869.500,638.025.508.947,928553869500.0,638025508947.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,70.494.000.000,61.500.000.000,70494000000.0,61500000000.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",14.099.000.000,12.473.596.947,14099000000.0,12473596947.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,281.324.059.500,141.015.252.000,281324059500.0,141015252000.0
+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,562.636.810.000,423.036.660.000,562636810000.0,423036660000.0
- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,243.813.054.000,93.774.686.500,243813054000.0,93774686500.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,243.813.054.000,,243813054000.0,
Lợi nhuận sau thuê chưa phân phối cuối năm,Lợi nhuận sau thuê chưa phân phối cuối năm,Lợi nhuận sau thuê chưa phân phối cuối năm,2.052.821.517.470,2.160.803.845.889,2052821517470.0,2160803845889.0
