row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốcVND,Trích lập dự phòngVND,Giá gốcVND,Trích lập dự phòngVND,,,,
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),25.907.942.217,(25.907.942.217),25.907.942.217,(25.907.942.217),25907942217.0,-25907942217.0,25907942217.0,-25907942217.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),643.860.058,(643.860.058),643.860.058,(643.860.058),643860058.0,-643860058.0,643860058.0,-643860058.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),37.343.224,(37.343.224),37.343.224,(37.343.224),37343224.0,-37343224.0,37343224.0,-37343224.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),2.645.440.325,(2.645.440.325),2.645.440.325,(2.645.440.325),2645440325.0,-2645440325.0,2645440325.0,-2645440325.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),79.265.085,(79.265.085),79.265.085,(79.265.085),79265085.0,-79265085.0,79265085.0,-79265085.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),-,-,17.424.000,(17.424.000),,,17424000.0,-17424000.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),297.000.000,(297.000.000),297.000.000,(297.000.000),297000000.0,-297000000.0,297000000.0,-297000000.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),283.008.000,(283.008.000),283.008.000,(283.008.000),283008000.0,-283008000.0,283008000.0,-283008000.0
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi.Trong đó:Công ty cổ phần Hàng không Mê KôngHăng hàng không SW Italia S.P.A (Căng hàng không quốc tế Nội Bài)Công ty cổ phần Dịch vụ Phát triển Nội Bài (Căng hàng không quốc tế Nội Bài)Hăng hàng không Transaero AirlinesCông ty cổ phần Thông tin Du lịch Việt Nguồn (Căng hàng không quốc tế Đà Nẵng)Công ty cổ phần Quảng cáo Đông Dương (Căng hàng không Tuy Hòa)Công ty cổ phần Hiệp Hòa Phát - CN Phú Yên (Căng hàng không Tuy Hòa)Công ty Interbrand (Căng hàng không Liên Khuống),29.893.858.909,(29.893.858.909),29.911.282.909,(29.911.282.909),29893858909.0,-29893858909.0,29911282909.0,-29911282909.0
