row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(Trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(Trình bày lại)VND
Hàng đang đi đường,Hàng đang đi đường,Hàng đang đi đường,-,804.421.514,,804421514.0
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",180.239.335.301,164.500.182.255,180239335301.0,164500182255.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.972.288.795,2.796.488.175,1972288795.0,2796488175.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,10.924.599.815,4.577.012.084,10924599815.0,4577012084.0
Hàng hóa,Hàng hóa,Hàng hóa,294.978.303.948,291.968.303.131,294978303948.0,291968303131.0
,,,488.114.527.859,464.646.407.159,488114527859.0,464646407159.0
