row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm > Triệu VND,Số phát sinh trong năm > Số phải nộp > Triệu VND,Số phát sinh trong năm > Số đã nộp > Triệu VND,Số dư cuối năm > Triệu VND,numeric__Số dư đầu năm > Triệu VND,numeric__Số phát sinh trong năm > Số phải nộp > Triệu VND,numeric__Số phát sinh trong năm > Số đã nộp > Triệu VND,numeric__Số dư cuối năm > Triệu VND
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,123,12.521,12.471,173,123.0,12521.0,12471.0,173.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,5.830,162.945,117.151,51.624,5830.0,162945.0,117151.0,51624.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",1.285,56.949,49.841,8.393,1285.0,56949.0,49841.0,8393.0
,,,7.238,232.415,179.463,60.190,7238.0,232415.0,179463.0,60190.0
