row_label_raw,row_label_full,col_0,Cổ phiếu phổ thông,Cổ phiếu phổ thông_1,numeric__Cổ phiếu phổ thông,numeric__Cổ phiếu phổ thông_1
,,,Số cổ phiếu,VND,,
Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,263.277.806,2.632.778.060.000,263277806.0,2632778060000.0
Cổ phiếu mới phát hành (Thuyết minh 23),Cổ phiếu mới phát hành (Thuyết minh 23),Cổ phiếu mới phát hành (Thuyết minh 23),52.654.172,526.541.720.000,52654172.0,526541720000.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,315.931.978,3.159.319.780.000,315931978.0,3159319780000.0
Cổ phiếu mới phát hành (Thuyết minh 23),Cổ phiếu mới phát hành (Thuyết minh 23),Cổ phiếu mới phát hành (Thuyết minh 23),131.638.903,1.316.389.030.000,131638903.0,1316389030000.0
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,447.570.881,4.475.708.810.000,447570881.0,4475708810000.0
