row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2025 VND,Tại ngày 31 tháng 12 năm > 2024 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2025 VND,numeric__Tại ngày 31 tháng 12 năm > 2024 VND
100,100,100,TÀI SẢN NGẮN HẠN,,8.725.000.203.098,9.720.842.245.709,,,8725000203098.0,9720842245709.0
110,110,110,Tiền và các khoản tương đương tiền,3,670.910.688.313,382.838.289.326,,3.0,670910688313.0,382838289326.0
111,111,111,Tiền,,470.910.688.313,382.838.289.326,,,470910688313.0,382838289326.0
112,112,112,Các khoản tương đương tiền,,200.000.000.000,-,,,200000000000.0,
120,120,120,Đầu tư tài chính ngắn hạn,,834.855.674.955,247.130.402.390,,,834855674955.0,247130402390.0
121,121,121,Chứng khoán kinh doanh,,-,9.353.176,,,,9353176.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(a),834.855.674.955,247.121.049.214,,,834855674955.0,247121049214.0
130,130,130,Các khoản phải thu ngắn hạn,,1.512.567.979.151,1.754.771.244.476,,,1512567979151.0,1754771244476.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,1.402.322.926.265,1.377.579.167.737,,5.0,1402322926265.0,1377579167737.0
132,132,132,Trả trước cho người bán ngắn hạn,6,26.838.641.847,41.652.161.533,,6.0,26838641847.0,41652161533.0
135,135,135,Phải thu về cho vay ngắn hạn,7,50.000.000.000,321.000.000.000,,7.0,50000000000.0,321000000000.0
136,136,136,Phải thu ngắn hạn khác,8,45.106.759.156,22.868.140.519,,8.0,45106759156.0,22868140519.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,9,(11.700.348.117),(8.328.225.313),,9.0,-11700348117.0,-8328225313.0
140,140,140,Hàng tồn kho,10,4.857.556.500.394,6.420.303.684.263,,10.0,4857556500394.0,6420303684263.0
141,141,141,Hàng tồn kho,,4.962.493.845.550,6.545.804.532.243,,,4962493845550.0,6545804532243.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(104.937.345.156),(125.500.847.980),,,-104937345156.0,-125500847980.0
150,150,150,Tài sản ngắn hạn khác,,849.109.360.285,915.798.625.254,,,849109360285.0,915798625254.0
151,151,151,Chi phí trả trước ngắn hạn,11(a),27.420.535.470,28.598.185.343,,,27420535470.0,28598185343.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",16(a),821.688.824.815,887.200.439.911,,,821688824815.0,887200439911.0
