row_label_raw,row_label_full,Tên,Môi quan hệ,numeric__Môi quan hệ
Công ty TNHH Một Thành viên Ông thép Nam Kim,Công ty TNHH Một Thành viên Ông thép Nam Kim,Công ty TNHH Một Thành viên Ông thép Nam Kim,Công ty con,
Công ty TNHH MTV Ông thép Nam Kim Chu Lai,Công ty TNHH MTV Ông thép Nam Kim Chu Lai,Công ty TNHH MTV Ông thép Nam Kim Chu Lai,Công ty con,
Công ty TNHH Tôn Nam Kim Phú Mỹ,Công ty TNHH Tôn Nam Kim Phú Mỹ,Công ty TNHH Tôn Nam Kim Phú Mỹ,Công ty con,
Công ty TNHH Dae Myung Paper Việt Nam,Công ty TNHH Dae Myung Paper Việt Nam,Công ty TNHH Dae Myung Paper Việt Nam,Công ty con,
Công ty Cố phần Thương mại Dịch vụ Vận tải Nam Thành Phát,Công ty Cố phần Thương mại Dịch vụ Vận tải Nam Thành Phát,Công ty Cố phần Thương mại Dịch vụ Vận tải Nam Thành Phát,Công ty con,
Ông Hồ Minh Quang,Ông Hồ Minh Quang,Ông Hồ Minh Quang,Chủ tịch Hội đồng Quản trị,
Bà Nguyễn Thị Ngọc Liên,Bà Nguyễn Thị Ngọc Liên,Bà Nguyễn Thị Ngọc Liên,Phó Tổng Giám đốc,
