row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Lãi do chuyển giao lại quyền sử dụng đất thuê (*),Thu nhập khác > Lãi do chuyển giao lại quyền sử dụng đất thuê (*),Lãi do chuyển giao lại quyền sử dụng đất thuê (*),94.316.215.863,-,94316215863.0,
Thu nhập từ thu hồi khoản đặt cọc đã xóa sổ,Thu nhập khác > Thu nhập từ thu hồi khoản đặt cọc đã xóa sổ,Thu nhập từ thu hồi khoản đặt cọc đã xóa sổ,11.590.000.000,-,11590000000.0,
"Lãi do thanh lý, nhượng bán TSCĐ","Thu nhập khác > Lãi do thanh lý, nhượng bán TSCĐ","Lãi do thanh lý, nhượng bán TSCĐ",5.924.733.899,818.699.816,5924733899.0,818699816.0
Khác,Thu nhập khác > Khác,Khác,5.151.151.844,1.312.982.259,5151151844.0,1312982259.0
,,,116.982.101.606,2.131.682.075,116982101606.0,2131682075.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Lỗ do thanh lý nguyên vật liệu,Chi phí khác > Lỗ do thanh lý nguyên vật liệu,Lỗ do thanh lý nguyên vật liệu,1.419.991.873,-,1419991873.0,
Khác,Chi phí khác > Khác,Khác,1.036.446.467,1.396.151.480,1036446467.0,1396151480.0
,,,2.456.438.340,1.396.151.480,2456438340.0,1396151480.0
Lợi nhuận khác,Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,114.525.663.266,735.530.595,114525663266.0,735530595.0
