row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
Lãi tiền gửi có kỳ hạn nhập gốc,Lãi tiền gửi có kỳ hạn nhập gốc,Lãi tiền gửi có kỳ hạn nhập gốc,4.786.408.970,7.104.853.239,4786408970.0,7104853239.0
Thu nhập thanh lý TSCĐ chưa thu được tiền,Thu nhập thanh lý TSCĐ chưa thu được tiền,Thu nhập thanh lý TSCĐ chưa thu được tiền,2.379.917.180,-,2379917180.0,
Chuyển từ chi phí xây dựng cơ bản đồ dang sang chi phí trả trước dài hạn,Chuyển từ chi phí xây dựng cơ bản đồ dang sang chi phí trả trước dài hạn,Chuyển từ chi phí xây dựng cơ bản đồ dang sang chi phí trả trước dài hạn,-,245.334.585.780,,245334585780.0
Chuyển từ trả trước cho người bán sang chi phí xây dựng cơ bản đồ dang,Chuyển từ trả trước cho người bán sang chi phí xây dựng cơ bản đồ dang,Chuyển từ trả trước cho người bán sang chi phí xây dựng cơ bản đồ dang,-,136.986.351.206,,136986351206.0
