row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
Doanh thu bán hàng,Doanh thu > Doanh thu bán hàng,Doanh thu bán hàng,14.774.238.722.538,20.661.888.693.443,14774238722538.0,20661888693443.0
Doanh thu cung cấp dịch vụ,Doanh thu > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,414.713.022,20.764.858,414713022.0,20764858.0
,,,14.774.653.435.560,20.661.909.458.301,14774653435560.0,20661909458301.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(59.467.974.187),(73.365.994.737),-59467974187.0,-73365994737.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(5.278.700.103),(3.199.209.989),-5278700103.0,-3199209989.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(15.973.650.745),(4.394.594.868),-15973650745.0,-4394594868.0
,,,(80.720.325.035),(80.959.799.594),-80720325035.0,-80959799594.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu thuần về bán hàng,Doanh thu thuần > Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,14.693.518.397.503,20.580.928.893.849,14693518397503.0,20580928893849.0
Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần > Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần về cung cấp dịch vụ,414.713.022,20.764.858,414713022.0,20764858.0
,,,14.693.933.110.525,20.580.949.658.707,14693933110525.0,20580949658707.0
