row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu từ các bên liên quan(Thuyết minh số 32),Ngắn hạn > Phải thu từ các bên liên quan(Thuyết minh số 32),Phải thu từ các bên liên quan(Thuyết minh số 32),136.333.834.319,113.235.459.585,136333834319.0,113235459585.0
Lãi cho vay và lãi tiền gửi,Ngắn hạn > Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,3.314.530.464,2.456.827.153,3314530464.0,2456827153.0
Phải thu nhân viên,Ngắn hạn > Phải thu nhân viên,Phải thu nhân viên,3.027.828.065,13.595.432.112,3027828065.0,13595432112.0
Cho vay không lãi suất,Ngắn hạn > Cho vay không lãi suất,Cho vay không lãi suất,1.635.794.070,3.364.964.561,1635794070.0,3364964561.0
Khác,Ngắn hạn > Khác,Khác,6.613.441.162,6.973.309.383,6613441162.0,6973309383.0
,,,150.925.428.080,139.625.992.794,150925428080.0,139625992794.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Phải thu dài hạn khác,Dải hạn > Phải thu dài hạn khác,Phải thu dài hạn khác,400.000.000,867.570.626,400000000.0,867570626.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,151.325.428.080,140.493.563.420,151325428080.0,140493563420.0
Dự phòng các khoản phải thu khác khó đòi,Dải hạn > Dự phòng các khoản phải thu khác khó đòi,Dự phòng các khoản phải thu khác khó đòi,(44.586.526.728),(3.770.931.546),-44586526728.0,-3770931546.0
GIÁ TRI THUÀN,Dải hạn > GIÁ TRI THUÀN,GIÁ TRI THUÀN,106.738.901.352,136.722.631.874,106738901352.0,136722631874.0
