row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,2.812.946.108,89.773.000,2812946108.0,89773000.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",2.233.688.480,3.011.428.803,2233688480.0,3011428803.0
Khác,Ngắn hạn > Khác,Khác,180.060.685,418.678.367,180060685.0,418678367.0
,,,5.226.695.273,3.519.880.170,5226695273.0,3519880170.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",3.173.572.077,7.366.553.248,3173572077.0,7366553248.0
Chi phí thuê đất (*),Dài hạn > Chi phí thuê đất (*),Chi phí thuê đất (*),1.917.726.994,69.634.310.348,1917726994.0,69634310348.0
Khác,Dài hạn > Khác,Khác,1.747.159.806,2.605.071.328,1747159806.0,2605071328.0
,,,6.838.458.877,79.605.934.924,6838458877.0,79605934924.0
TỔNG CỔNG,Dài hạn > TỔNG CỔNG,TỔNG CỔNG,12.065.154.150,83.125.815.094,12065154150.0,83125815094.0
