row_label_raw,row_label_full,Quá hạn thanh toán từ 6 tháng đến dưới 1 năm > Quá hạn thanh toán từ 1 năm đến dưới 2 năm > Quá hạn thanh toán từ 2 năm đến dưới 3 năm > Quá hạn thanh toán từ 3 năm trở lên,Số cuối năm > Giá gốc > 19.318.544.438 > 14.446.258.504 > 60.630.379 > 1.479.192.812,Số cuối năm > Giá trị có thể thu hồi ước tính > 13.527.215.895 > 7.223.129.252 > 18.189.114 > -,Số đầu năm > Giá gốc > 177.113.329 > 3.644.935.734 > 202.820.176 > 2.976.927.310,Số đầu năm > Giá trị có thể thu hồi ước tính > 123.979.330 > 1.822.467.867 > 60.846.053 > -,numeric__Số cuối năm > Giá gốc > 19.318.544.438 > 14.446.258.504 > 60.630.379 > 1.479.192.812,numeric__Số cuối năm > Giá trị có thể thu hồi ước tính > 13.527.215.895 > 7.223.129.252 > 18.189.114 > -,numeric__Số đầu năm > Giá gốc > 177.113.329 > 3.644.935.734 > 202.820.176 > 2.976.927.310,numeric__Số đầu năm > Giá trị có thể thu hồi ước tính > 123.979.330 > 1.822.467.867 > 60.846.053 > -
Khả năng thu hồi thấp,Khả năng thu hồi thấp,Khả năng thu hồi thấp,546.288.899.501,-,112.900.860.116,-,546288899501.0,,112900860116.0,
"- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.",64.574.330.317,-,-,-,64574330317.0,,,
- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,53.046.197.985,-,-,-,53046197985.0,,,
- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,46.600.541.359,-,-,-,46600541359.0,,,
- Alexanser Rose Ltd.,- Alexanser Rose Ltd.,- Alexanser Rose Ltd.,34.128.500.895,-,-,-,34128500895.0,,,
- Công ty TNHH Thương mại & Dịch vụ Lâm nghiệp Minh Hoàng,- Công ty TNHH Thương mại & Dịch vụ Lâm nghiệp Minh Hoàng,- Công ty TNHH Thương mại & Dịch vụ Lâm nghiệp Minh Hoàng,26.515.463.258,-,18.032.239.034,-,26515463258.0,,18032239034.0,
- Công ty TNHH Lâm nghiệp Hoàng Nam,- Công ty TNHH Lâm nghiệp Hoàng Nam,- Công ty TNHH Lâm nghiệp Hoàng Nam,15.085.237.107,-,41.280.265.197,-,15085237107.0,,41280265197.0,
- Khác,- Khác,- Khác,306.338.628.580,-,53.588.355.885,-,306338628580.0,,53588355885.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,581.593.525.634,20.768.534.261,119.902.656.665,2.007.293.250,581593525634.0,20768534261.0,119902656665.0,2007293250.0
