row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,(699.981.056.634),35.155.935.988,-699981056634.0,35155935988.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,(139.996.211.327),7.031.187.198,-139996211327.0,7031187198.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,88.585.925.592,(685.306.267),88585925592.0,-685306267.0
Dự phòng giảm giá hàng tồn kho,Các khoản điều chỉnh: > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,28.404.674.117,(1.126.729.865),28404674117.0,-1126729865.0
Chi phí lãi vay,Các khoản điều chỉnh: > Chi phí lãi vay,Chi phí lãi vay,16.278.572.832,17.047.954.897,16278572832.0,17047954897.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,6.291.319.415,3.602.705.477,6291319415.0,3602705477.0
Thay đổi chi phí phải trả,Các khoản điều chỉnh: > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,608.287.099,3.058.697.635,608287099.0,3058697635.0
Dự phòng đầu tư tài chính,Các khoản điều chỉnh: > Dự phòng đầu tư tài chính,Dự phòng đầu tư tài chính,(222.248.233),255.807.087,-222248233.0,255807087.0
Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Các khoản điều chỉnh: > Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,(182.155.132),5.436.609.870,-182155132.0,5436609870.0
Dự phòng trợ cấp thời việc,Các khoản điều chỉnh: > Dự phòng trợ cấp thời việc,Dự phòng trợ cấp thời việc,(12.328.800),(82.175.000),-12328800.0,-82175000.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,-,(34.538.751.032),,-34538751032.0
Lỗ chuyển sang năm sau không ghi nhận tài sản thuế hoãn lại,Các khoản điều chỉnh: > Lỗ chuyển sang năm sau không ghi nhận tài sản thuế hoãn lại,Lỗ chuyển sang năm sau không ghi nhận tài sản thuế hoãn lại,244.164.437,-,244164437.0,
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,-,-,,
