row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Công ty Cổ phần Vật liệu Xây dựng Trường Thành – Phước An,Công ty Cổ phần Vật liệu Xây dựng Trường Thành – Phước An,Công ty Cổ phần Vật liệu Xây dựng Trường Thành – Phước An,Công ty con,Lãi cho vayCung cấp dịch vụ,1.390.742.16621.226.000,1.390.742.166-,,,1.39074216621226e+17,
Công ty Cổ phần Nông Lâm Công Nghiệp Trường An,Công ty Cổ phần Nông Lâm Công Nghiệp Trường An,Công ty Cổ phần Nông Lâm Công Nghiệp Trường An,Công ty con,Lãi cho vayMua nguyên liệu,608.333.33611.226.000,608.333.336-,,,6.0833333611226e+16,
Công ty Cổ phần Bao bì Trường Thành,Công ty Cổ phần Bao bì Trường Thành,Công ty Cổ phần Bao bì Trường Thành,Công ty liên kết,Cung cấp dịch vụMua nguyên vật liệu,11.226.000-,179.048.173,,,,179048173.0
Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty Cổ phần Nông Lâm nghiệp Trường Thành,Công ty liên kết(dến ngày 15 tháng 5 năm 2018),Cho vayLãi cho vay,-,5.726.832.500925.129.590,,,,5.72683250092513e+18
Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty liên doanh,Chuyển nhượng QSĐĐLãi cho vayTrả hộCho vay,5.512.344.0302.821.338.53653.065.000-,2.315.511.286-3.060.000.000,,,,
Công ty Cổ phần Phú Hữu Gia,Công ty TNHH Trồng rừng Trường Thành OJI > Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty liên kết(dến ngày 2 tháng 3 năm 2018),Trả lãiCho vay,-,664.574.237100.000.000,,,,6.645742371e+17
Công ty TNHH Địa ốc Hưng Lợi,Công ty TNHH Trồng rừng Trường Thành OJI > Công ty TNHH Địa ốc Hưng Lợi,Công ty TNHH Địa ốc Hưng Lợi,Bên liên quan,Mua dịch vụ,-,1.379.203.851,,,,1379203851.0
Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành EaH'leo,Công ty TNHH Trồng rừng Trường Thành OJI > Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành EaH'leo,Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành EaH'leo,Công ty con,Cung cấp dịch vụ,21.226.000,-,,,21226000.0,
