row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.026.501.073.116,3.009.925.732.015,,,2026501073116.0,3009925732015.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,141.671.011.725,52.380.688.977,,5.0,141671011725.0,52380688977.0
111,111,111,1. Tiền,,58.376.452.285,42.271.668.417,,,58376452285.0,42271668417.0
112,112,112,2. Các khoản tương đương tiền,,83.294.559.440,10.109.020.560,,,83294559440.0,10109020560.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,77.126.131.229,89.864.100.172,,6.0,77126131229.0,89864100172.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,77.126.131.229,89.864.100.172,,,77126131229.0,89864100172.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.168.029.424.036,1.851.468.476.290,,,1168029424036.0,1851468476290.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,728.590.307.071,741.500.525.779,,71.0,728590307071.0,741500525779.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,63.969.365.222,126.303.908.213,,72.0,63969365222.0,126303908213.0
134,134,134,3. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,8,440.717.242.582,646.080.325.874,,8.0,440717242582.0,646080325874.0
135,135,135,4. Phải thu về cho vay ngắn hạn,9,344.652.072.454,315.853.087.045,,9.0,344652072454.0,315853087045.0
136,136,136,5. Phải thu ngắn hạn khác,10,150.925.428.080,139.625.992.794,,10.0,150925428080.0,139625992794.0
137,137,137,6. Dự phòng phải thu ngắn hạn khó đòi,"7, 8, 9, 10",(560.824.991.373),(117.895.363.415),,,-560824991373.0,-117895363415.0
140,140,140,IV. Hàng tồn kho,12,627.657.410.551,983.595.694.375,,12.0,627657410551.0,983595694375.0
141,141,141,1. Hàng tồn kho,,840.634.015.654,1.054.548.928.890,,,840634015654.0,1054548928890.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(212.976.605.103),(70.953.234.515),,,-212976605103.0,-70953234515.0
150,150,150,V. Tài sản ngắn hạn khác,,12.017.095.575,32.616.772.201,,,12017095575.0,32616772201.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,5.226.695.273,3.519.880.170,,16.0,5226695273.0,3519880170.0
152,152,152,2. Thuế GTGT được khấu trừ,19,3.449.738.100,25.765.279.126,,19.0,3449738100.0,25765279126.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,3.340.662.202,3.331.612.905,,19.0,3340662202.0,3331612905.0
