row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,,,,
Công ty Cổ phần Trường Thành Xanh,Chi phí phải trả ngắn hạn > Công ty Cổ phần Trường Thành Xanh,Công ty Cổ phần Trường Thành Xanh,Công ty con,Lãi vay,-,12.777.777,,,,12777777.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,,,,
Công ty Cổ phần Trường Thành Xanh,Phải trả ngắn hạn khác > Công ty Cổ phần Trường Thành Xanh,Công ty Cổ phần Trường Thành Xanh,Công ty con,Mượn,-,1.338.493.106,,,,1338493106.0
Công ty Cổ phần Chế biển Gõ Trường Thành M'Drắk,Phải trả ngắn hạn khác > Công ty Cổ phần Chế biển Gõ Trường Thành M'Drắk,Công ty Cổ phần Chế biển Gõ Trường Thành M'Drắk,Công ty con,Mượn,-,51.141.316,,,,51141316.0
,,,,,-,1.389.634.422,,,,1389634422.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,
Công ty Cổ phần Trường Thành Xanh,Vay ngắn hạn > Công ty Cổ phần Trường Thành Xanh,Công ty Cổ phần Trường Thành Xanh,Công ty con,Vay,-,2.000.000.000,,,,2000000000.0
