row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Tổng Công ty Cổ phần Phát triển Khu công nghiệp,Tổng Công ty Cổ phần Phát triển Khu công nghiệp,Tổng Công ty Cổ phần Phát triển Khu công nghiệp,10.036.908.920,19.838.707.613,10036908920.0,19838707613.0
Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,12.975.948.438,46.543.399.403,12975948438.0,46543399403.0
Công ty Cổ phần Cấp nước Đồng Nai,Công ty Cổ phần Cấp nước Đồng Nai,Công ty Cổ phần Cấp nước Đồng Nai,40.112.297.204,20.452.203.257,40112297204.0,20452203257.0
Công ty Cổ phần Môi trường Sonadezi,Công ty Cổ phần Môi trường Sonadezi,Công ty Cổ phần Môi trường Sonadezi,10.010.768.887,8.574.055.514,10010768887.0,8574055514.0
Công ty Cổ phần Căng Đồng Nai,Công ty Cổ phần Căng Đồng Nai,Công ty Cổ phần Căng Đồng Nai,86.322.466.778,73.726.149.624,86322466778.0,73726149624.0
Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,-,-,,
Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,22.640.949.515,5.735.935.621,22640949515.0,5735935621.0
Công ty Cổ phần Sonadezi Long Thành,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Long Thành,Công ty Cổ phần Sonadezi Long Thành,23.469.766.794,25.506.544.034,23469766794.0,25506544034.0
Công ty Cổ phần Sonadezi Long Bình,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Long Bình,Công ty Cổ phần Sonadezi Long Bình,45.950.953.831,26.452.489.923,45950953831.0,26452489923.0
Công ty Cổ phần Dịch vụ Sonadezi,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Dịch vụ Sonadezi,Công ty Cổ phần Dịch vụ Sonadezi,5.773.110.308,4.209.583.472,5773110308.0,4209583472.0
Công ty Cổ phần Sonadezi Châu Đức,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Châu Đức,Công ty Cổ phần Sonadezi Châu Đức,72.473.644.658,48.003.995.759,72473644658.0,48003995759.0
Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Sonadezi An Bình,100.246.775,1.200.452.870,100246775.0,1200452870.0
Công ty Cổ phần Sonadezi Bình Thuận,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Công ty Cổ phần Sonadezi Bình Thuận,Công ty Cổ phần Sonadezi Bình Thuận,3.065.100.993,133.301.171,3065100993.0,133301171.0
Tổng chi phí thuế TNDN hiện hành,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai > Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,332.932.163.101,280.376.818.261,332932163101.0,280376818261.0
