row_label_raw,row_label_full,Stt,Nội dung,Năm 2024,Năm 2023,Số tiền tăng (+)/giảm(-),Tỷ lệ (%),numeric__Nội dung,numeric__Năm 2024,numeric__Năm 2023,numeric__Số tiền tăng (+)/giảm(-),numeric__Tỷ lệ (%)
1,1,1,Doanh thu bán hàng và cung cấp dịch vụ,5.873.085.755,5.446.697.369,+ 426.388.386,"Tăng 7,83%",,5873085755.0,5446697369.0,,
2,2,2,Giá vốn hàng bán,3.490.189.536,3.394.535.044,+ 95.654.492,"Tăng 2,82%",,3490189536.0,3394535044.0,,
3,3,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,2.380.887.853,2.052.150.525,+ 328.737.328,"Tăng 16,02%",,2380887853.0,2052150525.0,,
4,4,4,Doanh thu hoạt động tài chính,190.333.030,264.327.607,- 73.994.577,"Giảm 27,99%",,190333030.0,264327607.0,-73994577.0,
5,5,5,Chi phí tài chính,112.414.031,161.910.587,- 49.496.556,"Giảm 30,57%",,112414031.0,161910587.0,-49496556.0,
6,6,6,Phần lãi lỗ trong công ty liên kết,86.559.312,17.883.304,+ 68.676.009,"Tăng 384,02%",,86559312.0,17883304.0,,
7,7,7,Chi phí quản lý doanh nghiệp,470.964.718,432.995.624,+ 37.969.094,"Tăng 8,77%",,470964718.0,432995624.0,,
8,8,8,Tổng lợi nhuận kế toán trước thuế,1.946.882.948,1.657.702.220,+ 289.180.728,"Tăng 17,44%",,1946882948.0,1657702220.0,,
9,9,9,Lợi nhuận sau thuế thu nhập doanh nghiệp,1.619.396.120,1.397.840.537,+ 221.555.583,"Tăng 15,85%",,1619396120.0,1397840537.0,,
