row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,557.370.239.809,611.910.605.619,557370239809.0,611910605619.0
Ảnh hưởng suy giảm,Ảnh hưởng suy giảm,Ảnh hưởng suy giảm,,,,
Lãi vay trái phiếu chuyển đổi,Lãi vay trái phiếu chuyển đổi,Lãi vay trái phiếu chuyển đổi,-,-,,
Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lãi vay trái phiếu chuyển đổi > Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,557.370.239.809,611.910.605.619,557370239809.0,611910605619.0
Số cổ phiếu phổ thông bình quân gia quyền (không bao gồm cổ phiếu quỹ) điều chỉnh để tính lãi cơ bản trên cổ phiếu,Lãi vay trái phiếu chuyển đổi > Số cổ phiếu phổ thông bình quân gia quyền (không bao gồm cổ phiếu quỹ) điều chỉnh để tính lãi cơ bản trên cổ phiếu,Số cổ phiếu phổ thông bình quân gia quyền (không bao gồm cổ phiếu quỹ) điều chỉnh để tính lãi cơ bản trên cổ phiếu,469.760.189,464.938.271,469760189.0,464938271.0
Ảnh hưởng suy giảm,Ảnh hưởng suy giảm,Ảnh hưởng suy giảm,,,,
Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,-,-,,
Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) đã điều chỉnh cho các yếu tố suy giảm,Trái phiếu chuyển đổi > Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) đã điều chỉnh cho các yếu tố suy giảm,Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) đã điều chỉnh cho các yếu tố suy giảm,469.760.189,464.938.271,469760189.0,464938271.0
Lãi cơ bản trên cổ phiếu,Trái phiếu chuyển đổi > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.186,1.316,1186.0,1316.0
Lãi suy giảm trên cổ phiếu,Trái phiếu chuyển đổi > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,1.186,1.316,1186.0,1316.0
