row_label_raw,row_label_full,Phải nộpThuế giá trị gia tăngThuế thu nhập doanh nghiệp(Thuyết minh số 27.2)Thuế thu nhập cá nhânCác khoản phải nộpNhà nước khác (*),Số đầu năm > 47.399.850.908 > 99.054.381.716 > 536.743.867 > 28.796.549.283,Số phải nộp trong năm > 19.360.549.189 > 102.152.689.657 > 3.739.356.150 > 1.837.703.052,Số đã nộp/được khấu trừ trong năm > (46.795.305.323) > (91.042.931.558) > (3.958.446.414) > (842.853.795),Đơn vị tính: VND > Số cuối năm > 19.965.094.774 > 110.164.139.815 > 317.653.603 > 29.791.398.540,numeric__Số đầu năm > 47.399.850.908 > 99.054.381.716 > 536.743.867 > 28.796.549.283,numeric__Số phải nộp trong năm > 19.360.549.189 > 102.152.689.657 > 3.739.356.150 > 1.837.703.052,numeric__Số đã nộp/được khấu trừ trong năm > (46.795.305.323) > (91.042.931.558) > (3.958.446.414) > (842.853.795),numeric__Đơn vị tính: VND > Số cuối năm > 19.965.094.774 > 110.164.139.815 > 317.653.603 > 29.791.398.540
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,175.787.525.774,127.090.298.048,(142.639.537.090),160.238.286.732,175787525774.0,127090298048.0,-142639537090.0,160238286732.0
Phải thụThuế thu nhập doanh nghiệp(Thuyết minh số 28.2),Phải thụThuế thu nhập doanh nghiệp(Thuyết minh số 28.2),Phải thụThuế thu nhập doanh nghiệp(Thuyết minh số 28.2),37.959.474.360,(2.805.436.997),(1.749.161.881),33.404.875.482,37959474360.0,-2805436997.0,-1749161881.0,33404875482.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,37.959.474.360,(2.805.436.997),(1.749.161.881),33.404.875.482,37959474360.0,-2805436997.0,-1749161881.0,33404875482.0
