row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,790.694.785.484,717.315.725.177,790694785484.0,717315725177.0
Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,23.945.143.067,-,23945143067.0,
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",2.222.033.146,3.743.646.240,2222033146.0,3743646240.0
Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,-,98.262.928.829,,98262928829.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,48.204.294.844,42.082.791.915,48204294844.0,42082791915.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,865.066.256.541,861.405.092.161,865066256541.0,861405092161.0
