row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,27.1,11.355.969.088.757,11.225.445.554.393,,271.0,11355969088757.0,11225445554393.0
02,02,02,2. Các khoản giảm trừ doanh thu,27.1,-,(792.851.851),,271.0,,-792851851.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,27.1,11.355.969.088.757,11.224.652.702.542,,271.0,11355969088757.0,11224652702542.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,28,(10.553.439.200.696),(10.488.433.463.113),,28.0,-10553439200696.0,-10488433463113.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,802.529.888.061,736.219.239.429,,,802529888061.0,736219239429.0
21,21,21,6. Doanh thu hoạt động tài chính,27.2,111.803.089.994,112.633.866.367,,272.0,111803089994.0,112633866367.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,29,(302.005.391.496) (299.034.576.902),(320.134.804.678) (317.101.450.212),,29.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,29,(302.005.391.496) (299.034.576.902),(320.134.804.678) (317.101.450.212),,29.0,,
24,24,24,8. Lỗ từ các công ty liên kết,6.2,(5.334.481.967),(11.497.602.605),,62.0,-5334481967.0,-11497602605.0
25,25,25,9. Chi phí bán hàng,30,(45.467.329.544),(36.063.182.693),,30.0,-45467329544.0,-36063182693.0
26,26,26,10. Chi phí quản lý doanh nghiệp,30,(410.409.250.410),(452.531.500.847),,30.0,-410409250410.0,-452531500847.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,151.116.524.638,28.626.014.973,,,151116524638.0,28626014973.0
31,31,31,12. Thu nhập khác,31,22.730.132.513,100.504.526.518,,31.0,22730132513.0,100504526518.0
32,32,32,13. Chi phí khác,31,(25.282.362.339),(14.768.310.857),,31.0,-25282362339.0,-14768310857.0
40,40,40,14. (Lỗ) lợi nhuận khác,31,(2.552.229.826),85.736.215.661,,31.0,-2552229826.0,85736215661.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,148.564.294.812,114.362.230.634,,,148564294812.0,114362230634.0
51,51,51,16. Chi phí thuế TNDN hiện hành,32.1,(39.999.887.182),(20.555.469.601),,321.0,-39999887182.0,-20555469601.0
52,52,52,17. Chi phí thuế TNDN hoãn lại,32.1,(11.594.455.084),(10.135.133.110),,321.0,-11594455084.0,-10135133110.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,96.969.952.546,83.671.627.923,,,96969952546.0,83671627923.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,102.964.490.780,86.319.060.446,,,102964490780.0,86319060446.0
62,62,62,20. Lỗ sau thuế của cổ đông không kiểm soát,,(5.994.538.234),(2.647.432.523),,,-5994538234.0,-2647432523.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,26,383,324,,26.0,383.0,324.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,26,,324,,26.0,,324.0
