row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Nợ gốc,Dự phòng,Nợ gốc,Dự phòng,,,,
Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đô,Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đô,Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đô,274.005.659.139,12.518.584.331,234.147.230.431,12.518.584.331,274005659139.0,12518584331.0,234147230431.0,12518584331.0
Công ty Cổ phần Đầu tư Thương mại Dịch vụ Cầu Giấy,Công ty Cổ phần Đầu tư Thương mại Dịch vụ Cầu Giấy,Công ty Cổ phần Đầu tư Thương mại Dịch vụ Cầu Giấy,93.209.033.426,18.792.608.280,93.209.033.426,11.501.477.208,93209033426.0,18792608280.0,93209033426.0,11501477208.0
Công ty TNHH Xây dựng Sản xuất Thương mại Tài Nguyên,Công ty TNHH Xây dựng Sản xuất Thương mại Tài Nguyên,Công ty TNHH Xây dựng Sản xuất Thương mại Tài Nguyên,80.511.514.710,25.789.397.448,80.511.514.710,15.092.917.947,80511514710.0,25789397448.0,80511514710.0,15092917947.0
Công ty Cổ phần PPC An Thỉnh Đà Nẵng,Công ty Cổ phần PPC An Thỉnh Đà Nẵng,Công ty Cổ phần PPC An Thỉnh Đà Nẵng,71.811.701.120,8.616.226.954,71.811.701.120,-,71811701120.0,8616226954.0,71811701120.0,
Công ty Cổ phần Thương mại và Đầu tư Hồng Hà,Công ty Cổ phần Thương mại và Đầu tư Hồng Hà,Công ty Cổ phần Thương mại và Đầu tư Hồng Hà,57.803.476.789,15.325.495.573,69.803.476.789,13.797.549.865,57803476789.0,15325495573.0,69803476789.0,13797549865.0
Công ty TNHH Khách sạn Kinh Đô,Công ty TNHH Khách sạn Kinh Đô,Công ty TNHH Khách sạn Kinh Đô,48.119.743.000,15.382.453.074,48.119.743.000,14.108.457.770,48119743000.0,15382453074.0,48119743000.0,14108457770.0
Công ty TNHH Đầu tư Phát triển Công nghệ cao Hà Nội,Công ty TNHH Đầu tư Phát triển Công nghệ cao Hà Nội,Công ty TNHH Đầu tư Phát triển Công nghệ cao Hà Nội,43.223.119.570,19.419.784.466,43.223.119.570,13.953.228.525,43223119570.0,19419784466.0,43223119570.0,13953228525.0
Công ty TNHH Vĩ Khoa Học,Công ty TNHH Vĩ Khoa Học,Công ty TNHH Vĩ Khoa Học,41.410.054.424,10.372.419.116,40.944.529.714,10.372.419.116,41410054424.0,10372419116.0,40944529714.0,10372419116.0
Công ty Cổ phần Xây dựng và Phát triển Đô Thị,Công ty Cổ phần Xây dựng và Phát triển Đô Thị,Công ty Cổ phần Xây dựng và Phát triển Đô Thị,34.644.976.589,13.878.413.197,18.537.900.269,-,34644976589.0,13878413197.0,18537900269.0,
Công ty TNHH TM - DV - Đầu tư Vietin,Công ty TNHH TM - DV - Đầu tư Vietin,Công ty TNHH TM - DV - Đầu tư Vietin,29.242.861.037,8.560.426.875,41.242.861.037,6.471.635.040,29242861037.0,8560426875.0,41242861037.0,6471635040.0
Công ty Cổ phần Đầu tư Địa ốc Hải Đăng,Công ty Cổ phần Đầu tư Địa ốc Hải Đăng,Công ty Cổ phần Đầu tư Địa ốc Hải Đăng,18.046.545.916,7.570.451.139,18.046.545.916,5.413.963.775,18046545916.0,7570451139.0,18046545916.0,5413963775.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,4.563.820.999.710,69.176.806.549,4.773.455.335.005,56.458.112.730,4563820999710.0,69176806549.0,4773455335005.0,56458112730.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.355.849.685.430,225.403.067.002,5.533.052.990.987,159.688.346.307,5355849685430.0,225403067002.0,5533052990987.0,159688346307.0
