row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,148.564.294.810,114.362.230.634,148564294810.0,114362230634.0
Thuế TNDN theo thuế suất áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho Tập đoàn,29.712.858.962,22.872.446.127,29712858962.0,22872446127.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,13.334.218.455,2.179.433.041,13334218455.0,2179433041.0
Lỗ từ các công ty con,Các khoản điều chỉnh: > Lỗ từ các công ty con,Lỗ từ các công ty con,10.751.058.869,27.673.445.390,10751058869.0,27673445390.0
Tài sản thuế TNDN hoãn lại chưa ghi nhận cho các khoản lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,Các khoản điều chỉnh: > Tài sản thuế TNDN hoãn lại chưa ghi nhận cho các khoản lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,Tài sản thuế TNDN hoãn lại chưa ghi nhận cho các khoản lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,10.065.020.103,(9.454.830.628),10065020103.0,-9454830628.0
Điều chỉnh thuế TNDN trích thiếu (thừa) năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu (thừa) năm trước,Điều chỉnh thuế TNDN trích thiếu (thừa) năm trước,4.015.018.051,(68.356.091),4015018051.0,-68356091.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,1.111.872.921,1.237.930.366,1111872921.0,1237930366.0
Lãi được chia từ các công ty liên kết,Các khoản điều chỉnh: > Lãi được chia từ các công ty liên kết,Lãi được chia từ các công ty liên kết,1.066.896.393,2.299.520.521,1066896393.0,2299520521.0
Thu nhập từ cổ tức,Các khoản điều chỉnh: > Thu nhập từ cổ tức,Thu nhập từ cổ tức,7.281.468.872,(152.858.814),7281468872.0,-152858814.0
Lãi thanh lý công ty con,Các khoản điều chỉnh: > Lãi thanh lý công ty con,Lãi thanh lý công ty con,(17.549.425.428),-,-17549425428.0,
Điều chỉnh do hợp nhất,Các khoản điều chỉnh: > Điều chỉnh do hợp nhất,Điều chỉnh do hợp nhất,(8.194.644.932),(15.896.127.201),-8194644932.0,-15896127201.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,51.594.342.266,30.690.602.711,51594342266.0,30690602711.0
