row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty liên kết,Chi phí thầu phụ Doanh thu cho thuêThu nhập từ thanh lý phế liệuLãi chậm thanh toán Cung cấp dịch vụThu nhập từ thanh lý tài sản cố địnhCho vayLãi cho vayThu khác,117.196.273.23376.859.252.98710.541.998.6241.778.513.772-,107.079.389.0851.111.469.38915.577.024.724655.743.18229.419.444.30212.623.870.9085.000.000.000570.833.03052.365.040,,,,1.0707938908511114e+90
Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty liên kết,Chi phí thầu phụ Khác,46.327.108.084246.613.284,95.550.652.5544.682.688.688,,,4.632710808424661e+19,9.555065255446827e+20
Lê Viết Hòa,Lê Viết Hòa,Lê Viết Hòa,Con trai Chủ tịch,Cho vay,11.000.000.000,,,,11000000000.0,
Công ty Cổ phần Trang trí Nội thất Onwa Tech,Công ty Cổ phần Trang trí Nội thất Onwa Tech,Công ty Cổ phần Trang trí Nội thất Onwa Tech,Công ty liên kết,Chi phí thầu phụ,6.986.814.929,7.090.720.029,,,6986814929.0,7090720029.0
