row_label_raw,row_label_full,col_0,VNDGiá trị,numeric__VNDGiá trị
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Số đầu năm và số cuối năm,Nguyên giá > Số đầu năm và số cuối năm,Số đầu năm và số cuối năm,58.482.462.496,58482462496.0
Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,
Số đầu năm,Giá trị phân bổ lũy kế > Số đầu năm,Số đầu năm,(28.866.171.807),-28866171807.0
Phân bổ trong năm,Giá trị phân bổ lũy kế > Phân bổ trong năm,Phân bổ trong năm,(5.559.364.602),-5559364602.0
Số cuối năm,Giá trị phân bổ lũy kế > Số cuối năm,Số cuối năm,(34.425.536.409),-34425536409.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Số đầu năm,Giá trị còn lại > Số đầu năm,Số đầu năm,29.616.290.689,29616290689.0
Số cuối năm,Giá trị còn lại > Số cuối năm,Số cuối năm,24.056.926.087,24056926087.0
