row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,4.699.157.027.452,4.972.209.990.663,4699157027452.0,4972209990663.0
Vay ngân hàng (Thuyết minh số 23.1),Vay ngân hàng (Thuyết minh số 23.1),Vay ngân hàng (Thuyết minh số 23.1),4.601.688.516.377,4.806.641.423.790,4601688516377.0,4806641423790.0
Vay dài hạn từ ngân hàng đến hạn trả(Thuyết minh số 23.3),Vay dài hạn từ ngân hàng đến hạn trả(Thuyết minh số 23.3),Vay dài hạn từ ngân hàng đến hạn trả(Thuyết minh số 23.3),93.335.985.734,162.147.144.392,93335985734.0,162147144392.0
Vay bên khác (Thuyết minh số 23.2),Vay bên khác (Thuyết minh số 23.2),Vay bên khác (Thuyết minh số 23.2),3.223.822.481,3.223.822.481,3223822481.0,3223822481.0
Vay dài hạn từ bên thứ ba đến hạn trả(Thuyết minh số 23.4),Vay dài hạn từ bên thứ ba đến hạn trả(Thuyết minh số 23.4),Vay dài hạn từ bên thứ ba đến hạn trả(Thuyết minh số 23.4),908.702.860,197.600.000,908702860.0,197600000.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,398.467.650.604,145.355.543.080,398467650604.0,145355543080.0
Trái phiếu (Thuyết minh số 23.5),Trái phiếu (Thuyết minh số 23.5),Trái phiếu (Thuyết minh số 23.5),290.000.000.000,-,290000000000.0,
Vay ngân hàng (Thuyết minh số 23.3),Vay ngân hàng (Thuyết minh số 23.3),Vay ngân hàng (Thuyết minh số 23.3),104.510.328.240,139.778.414.988,104510328240.0,139778414988.0
Vay bên khác (Thuyết minh số 23.4),Vay bên khác (Thuyết minh số 23.4),Vay bên khác (Thuyết minh số 23.4),3.957.322.364,5.577.128.092,3957322364.0,5577128092.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.097.624.678.056,5.117.763.133.743,5097624678056.0,5117763133743.0
