row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,45.467.329.544,36.063.182.693,45467329544.0,36063182693.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,15.561.285.322,13.765.137.008,15561285322.0,13765137008.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,12.684.623.988,2.788.468.631,12684623988.0,2788468631.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,3.002.169.776,9.934.519.237,3002169776.0,9934519237.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,1.132.508.933,1.198.170.348,1132508933.0,1198170348.0
Khác,Khác,Khác,13.086.741.525,8.376.887.469,13086741525.0,8376887469.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,410.409.250.410,452.531.500.847,410409250410.0,452531500847.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,288.856.016.226,305.627.166.985,288856016226.0,305627166985.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,90.113.469.145,62.686.641.630,90113469145.0,62686641630.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,11.087.725.602,16.699.121.219,11087725602.0,16699121219.0
(Hoàn nhập dự phòng) dự phòng,(Hoàn nhập dự phòng) dự phòng,(Hoàn nhập dự phòng) dự phòng,(36.993.884.226),16.368.563.494,-36993884226.0,16368563494.0
nợ phải thu khó đòi,nợ phải thu khó đòi,nợ phải thu khó đòi,,,,
Khác,nợ phải thu khó đòi > Khác,Khác,57.345.923.663,51.150.007.519,57345923663.0,51150007519.0
TỔNG CỘNG,nợ phải thu khó đòi > TỔNG CỘNG,TỔNG CỘNG,455.876.579.954,488.594.683.540,455876579954.0,488594683540.0
