row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,22.730.132.513,100.504.526.518,22730132513.0,100504526518.0
Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,12.793.772.738,668.139.985,12793772738.0,668139985.0
Tiền đặt cọc nhận được do khách hàng hủy hợp đồng,Tiền đặt cọc nhận được do khách hàng hủy hợp đồng,Tiền đặt cọc nhận được do khách hàng hủy hợp đồng,3.732.910.311,2.471.285.752,3732910311.0,2471285752.0
Tiền phạt,Tiền phạt,Tiền phạt,303.607.374,2.954.436.164,303607374.0,2954436164.0
Lãi từ giao dịch mua rẻ,Lãi từ giao dịch mua rẻ,Lãi từ giao dịch mua rẻ,-,72.631.173.586,,72631173586.0
Lãi chậm thanh toán,Lãi chậm thanh toán,Lãi chậm thanh toán,-,18.758.377.848,,18758377848.0
Khác,Khác,Khác,5.899.842.090,3.021.113.183,5899842090.0,3021113183.0
Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,(25.282.362.339),(14.768.310.857),-25282362339.0,-14768310857.0
Tiền phạt,Tiền phạt,Tiền phạt,(9.840.359.345),(6.902.365.887),-9840359345.0,-6902365887.0
Khác,Khác,Khác,(15.442.002.994),(7.865.944.970),-15442002994.0,-7865944970.0
(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(2.552.229.826),85.736.215.661,-2552229826.0,85736215661.0
