row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu các bên khác,Ngắn hạn > Phải thu các bên khác,Phải thu các bên khác,1.343.715.084.701,1.081.644.676.418,1343715084701.0,1081644676418.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,426.401.758.558,290.403.906.905,426401758558.0,290403906905.0
Các khoản đặt cọc để mua dự án và căn hộ (*),Ngắn hạn > Các khoản đặt cọc để mua dự án và căn hộ (*),Các khoản đặt cọc để mua dự án và căn hộ (*),384.480.689.793,381.005.000.000,384480689793.0,381005000000.0
Phải thu từ thầu phụ,Ngắn hạn > Phải thu từ thầu phụ,Phải thu từ thầu phụ,280.374.985.520,194.138.251.173,280374985520.0,194138251173.0
Lãi phải thu từ bên khác,Ngắn hạn > Lãi phải thu từ bên khác,Lãi phải thu từ bên khác,150.502.411.167,149.159.573.198,150502411167.0,149159573198.0
Phải thu từ thanh lý khoản đầu tư,Ngắn hạn > Phải thu từ thanh lý khoản đầu tư,Phải thu từ thanh lý khoản đầu tư,47.446.000.000,-,47446000000.0,
"Các khoản ký quỹ, ký cược khác","Ngắn hạn > Các khoản ký quỹ, ký cược khác","Các khoản ký quỹ, ký cược khác",30.210.120.105,31.719.640.334,30210120105.0,31719640334.0
Lãi tiền gửi ngân hàng,Ngắn hạn > Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,4.835.569.075,3.862.733.977,4835569075.0,3862733977.0
Khác,Ngắn hạn > Khác,Khác,19.463.550.483,31.355.570.831,19463550483.0,31355570831.0
Phải thu bên liên quan (Thuyết minh số 33),Ngắn hạn > Phải thu bên liên quan (Thuyết minh số 33),Phải thu bên liên quan (Thuyết minh số 33),41.097.421.984,51.066.176.104,41097421984.0,51066176104.0
,,,1.384.812.506.685,1.132.710.852.522,1384812506685.0,1132710852522.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Ngắn hạn > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(9.662.783.937),(9.273.650.701),-9662783937.0,-9273650701.0
GIÁ TRỊ THUÀN,Ngắn hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,1.375.149.722.748,1.123.437.201.821,1375149722748.0,1123437201821.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Các khoản ký quỹ,Dài hạn > Các khoản ký quỹ,Các khoản ký quỹ,61.206.307.310,83.856.740.971,61206307310.0,83856740971.0
Khác,Dài hạn > Khác,Khác,1.408.465.611,636.661.532,1408465611.0,636661532.0
,,,62.614.772.921,84.493.402.503,62614772921.0,84493402503.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.437.764.495.669,1.207.930.604.324,1437764495669.0,1207930604324.0
