row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,12.520.092.758.196,11.404.225.354.694,,,12520092758196.0,11404225354694.0
310,310,310,I. Nợ ngắn hạn,,11.644.462.841.170,10.747.646.462.610,,,11644462841170.0,10747646462610.0
311,311,311,1. Phải trả người bán ngắn hạn,18,3.649.112.055.933,3.128.619.015.668,,18.0,3649112055933.0,3128619015668.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19,1.184.652.213.426,951.455.748.026,,19.0,1184652213426.0,951455748026.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,126.383.971.872,37.107.567.738,,20.0,126383971872.0,37107567738.0
314,314,314,4. Phải trả người lao động,,424.720.618.097,400.888.163.033,,,424720618097.0,400888163033.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,21,1.023.853.168.027,664.369.337.417,,21.0,1023853168027.0,664369337417.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,14.066.678.299,14.566.191.527,,,14066678299.0,14566191527.0
319,319,319,7. Phải trả ngắn hạn khác,22,518.101.563.203,573.001.074.489,,22.0,518101563203.0,573001074489.0
320,320,320,8. Vay ngắn hạn,23,4.699.157.027.452,4.972.209.990.663,,23.0,4699157027452.0,4972209990663.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,147.500.087,102.887.989,,,147500087.0,102887989.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",,4.268.044.774,5.326.486.060,,,4268044774.0,5326486060.0
330,330,330,II. Nợ dài hạn,,875.629.917.026,656.578.892.084,,,875629917026.0,656578892084.0
337,337,337,1. Phải trả dài hạn khác,22,36.792.552.009,47.479.438.769,,22.0,36792552009.0,47479438769.0
338,338,338,2. Vay dài hạn,23,398.467.650.604,145.355.543.080,,23.0,398467650604.0,145355543080.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,32.3,217.597.450.994,234.469.915.666,,323.0,217597450994.0,234469915666.0
342,342,342,4. Dự phòng phải trả dài hạn,24,222.772.263.419,229.273.994.569,,24.0,222772263419.0,229273994569.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.056.527.768.485,4.148.024.586.677,,,4056527768485.0,4148024586677.0
410,410,410,I. Vốn chủ sở hữu,,4.056.527.768.485,4.148.024.586.677,,,4056527768485.0,4148024586677.0
411,411,411,1. Vốn cổ phần,25.1,2.424.157.840.000,2.308.753.980.000,,251.0,2424157840000.0,2308753980000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,25.1,2.424.157.840.000,2.308.753.980.000,,251.0,2424157840000.0,2308753980000.0
412,412,412,2. Thặng dư vốn cổ phần,25.1,346.669.112.981,346.669.112.981,,251.0,346669112981.0,346669112981.0
417,417,417,3. Chênh lệch tỷ giá hối đoái,25.1,56.445.099,56.445.099,,251.0,56445099.0,56445099.0
418,418,418,4. Quỹ đầu tư phát triển,25.1,96.832.479.438,96.807.642.300,,251.0,96832479438.0,96807642300.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,25.1,793.007.867.838,846.358.730.005,,251.0,793007867838.0,846358730005.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,700.162.930.959,766.391.629.116,,,700162930959.0,766391629116.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,92.844.936.879,79.967.100.889,,,92844936879.0,79967100889.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,25.1,395.804.023.129,549.378.676.292,,251.0,395804023129.0,549378676292.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,16.576.620.526.681,16.552.249.941.371,,,16576620526681.0,16552249941371.0
