row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,11.355.969.088.757,11.225.445.554.393,11355969088757.0,11225445554393.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu hợp đồng xây dựng,Trong đó: > Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,10.853.318.646.429,10.825.307.989.230,10853318646429.0,10825307989230.0
"Doanh thu chuyển nhượng bất động sản, căn hộ và đất nền","Trong đó: > Doanh thu chuyển nhượng bất động sản, căn hộ và đất nền","Doanh thu chuyển nhượng bất động sản, căn hộ và đất nền",101.559.928.207,12.651.337.952,101559928207.0,12651337952.0
Doanh thu kinh doanh cơ sở hạ tầng,Trong đó: > Doanh thu kinh doanh cơ sở hạ tầng,Doanh thu kinh doanh cơ sở hạ tầng,66.946.016.746,81.206.997.371,66946016746.0,81206997371.0
Doanh thu bán hàng hóa,Trong đó: > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,50.947.447.488,74.721.632.705,50947447488.0,74721632705.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,283.197.049.887,231.557.597.135,283197049887.0,231557597135.0
Giảm giá hàng bán,Trong đó: > Giảm giá hàng bán,Giảm giá hàng bán,-,(792.851.851),,-792851851.0
Doanh thu thuần,Trong đó: > Doanh thu thuần,Doanh thu thuần,11.355.969.088.757,11.224.652.702.542,11355969088757.0,11224652702542.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu hợp đồng xây dựng (*),Trong đó: > Doanh thu hợp đồng xây dựng (*),Doanh thu hợp đồng xây dựng (*),10.853.318.646.429,10.825.307.989.230,10853318646429.0,10825307989230.0
"Doanh thu chuyển nhượng bất động sản, căn hộ và đất nền","Trong đó: > Doanh thu chuyển nhượng bất động sản, căn hộ và đất nền","Doanh thu chuyển nhượng bất động sản, căn hộ và đất nền",101.559.928.207,12.651.337.952,101559928207.0,12651337952.0
Doanh thu kinh doanh cơ sở hạ tầng,Trong đó: > Doanh thu kinh doanh cơ sở hạ tầng,Doanh thu kinh doanh cơ sở hạ tầng,66.946.016.746,81.206.997.371,66946016746.0,81206997371.0
Doanh thu bán hàng hóa,Trong đó: > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,50.947.447.488,74.721.632.705,50947447488.0,74721632705.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,283.197.049.887,230.764.745.284,283197049887.0,230764745284.0
