row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Chi phí mua khí từ các chủ mổ,Chi phí mua khí từ các chủ mổ,Chi phí mua khí từ các chủ mổ,36.607.940.556.101,41.435.096.581.708,36607940556101.0,41435096581708.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,2.790.176.584.860,2.818.145.942.458,2790176584860.0,2818145942458.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,1.331.318.601.974,1.262.342.635.383,1331318601974.0,1262342635383.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.301.535.628.261,1.073.590.640.127,1301535628261.0,1073590640127.0
"Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị",434.911.412.520,498.642.545.503,434911412520.0,498642545503.0
Chi phí nhân hiệu,Chi phí nhân hiệu,Chi phí nhân hiệu,325.774.242.939,107.958.386.671,325774242939.0,107958386671.0
Chi phí dự phòng thu đơn công trình khí,Chi phí dự phòng thu đơn công trình khí,Chi phí dự phòng thu đơn công trình khí,197.856.945.652,292.820.490.767,197856945652.0,292820490767.0
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,155.012.166.063,81.862.608.782,155012166063.0,81862608782.0
Khác,Khác,Khác,746.670.193.712,694.370.792.479,746670193712.0,694370792479.0
,,,43.891.196.332.082,48.264.830.623.878,43891196332082.0,48264830623878.0
