row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,14.276.336.344.304,18.154.249.216.934,14276336344304.0,18154249216934.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,2.855.267.268.861,3.630.849.843.387,2855267268861.0,3630849843387.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(58.982.257.798),(48.308.314.980),-58982257798.0,-48308314980.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,33.638.168.776,11.543.808.304,33638168776.0,11543808304.0
U'u đãi thuế,U'u đãi thuế,U'u đãi thuế,-,(34.685.927.225),,-34685927225.0
Điều chỉnh thuế TNDN từ Kết luận của Kiểm toán Nhà nước,Điều chỉnh thuế TNDN từ Kết luận của Kiểm toán Nhà nước,Điều chỉnh thuế TNDN từ Kết luận của Kiểm toán Nhà nước,(110.391.503.638),-,-110391503638.0,
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),2.719.531.676.201,3.559.399.409.486,2719531676201.0,3559399409486.0
Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,,,,
Thuế TNDN - hiện hành,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,2.719.531.676.201,3.559.399.409.486,2719531676201.0,3559399409486.0
Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,-,-,,
,,,2.719.531.676.201,3.559.399.409.486,2719531676201.0,3559399409486.0
